receiver,count
1278894,16475
839736,6513
external,1982
1033825,151
1217381,151
786928,151
2007364,140
715390,135
1642591,133
1873126,131
1168991,130
1952914,130
1615853,129
1620771,129
866636,129
858748,128
1083901,127
590805,127
692899,126
1700246,125
969340,125
1411980,124
1535918,124
83986,124
1307549,123
2001998,123
19249,122
240876,122
514417,122
1166122,121
400344,121
1022772,119
1688395,119
365994,119
675346,119
988972,119
168011,118
1848459,118
1034802,117
1158948,117
1581087,117
170456,117
1071824,116
1825209,116
502803,116
60140,116
620184,116
1132417,115
1228230,115
315683,115
427170,115
640448,115
1215994,114
2091938,114
829943,114
1333235,113
707450,113
912572,113
1346982,112
1741732,112
400640,112
910832,112
1813111,111
549850,111
944383,111
1115437,110
1203764,110
1643702,110
1841510,110
679139,110
756638,110
1091843,109
445493,109
748592,109
821526,109
968489,109
1048364,108
1230809,108
515929,108
1460660,107
587445,107
1050842,106
111118,106
1356570,106
1768688,106
1983168,106
458951,106
935851,106
972532,106
1536579,105
428582,104
1024331,103
1315406,103
1810521,103
1953077,103
379254,103
74113,103
860506,103
1679104,102
1915367,102
1180493,101
482636,101
631684,101
717179,101
824420,101
908943,101
1149129,100
1190131,100
1191147,100
1281551,100
376904,100
803659,100
1416972,99
1164114,98
1544108,98
2025345,98
554286,98
6534,98
1415191,97
1688270,97
2013533,97
2017255,97
451555,97
921779,97
990711,97
170786,96
424710,96
657292,96
1179385,95
1319857,95
1324594,95
1137983,94
1895027,94
1955415,94
792368,94
994541,94
1038241,93
1250778,93
1433466,93
1807223,93
2025633,93
1350010,92
1464565,92
1588833,92
1706585,92
1800541,92
1985523,92
405773,92
474742,92
14557,91
1560498,91
1588308,91
1646069,91
1913015,91
462663,91
560023,91
713536,91
784566,91
1096872,90
1280922,90
131905,90
1393253,90
1483705,90
1796799,90
1810596,90
930542,90
982692,90
1073933,89
1244573,89
1383898,89
1741587,89
1763220,89
28721,89
38622,89
495118,89
662594,89
1063010,88
1138370,88
1204869,88
1869353,88
1915615,88
1935961,88
360857,88
440632,88
506678,88
667435,88
1075885,87
1116329,87
1119806,87
1152015,87
1538199,87
1656581,87
182809,87
1892706,87
1218278,86
1334857,86
1727,86
1873197,86
1958435,86
49375,86
497149,86
580785,86
993331,86
106861,85
1959300,85
1971204,85
199976,85
429404,85
65486,85
838917,85
1029098,84
1060904,84
1208350,84
1469505,84
1810761,84
1942927,84
446257,84
711205,84
759792,84
1101361,83
1338832,83
1566008,83
2034776,83
1003815,82
1102428,82
1229798,82
1368412,82
1388162,82
1634397,82
1715217,82
1730626,82
220105,82
266303,82
374448,82
374500,82
392782,82
445984,82
834234,82
1015080,81
1110694,81
1257525,81
1406300,81
1699226,81
1788822,81
1818636,81
2026293,81
2095479,81
217213,81
40062,81
710019,81
800724,81
105834,80
1246003,80
1711266,80
1916502,80
2028377,80
257896,80
273315,80
304588,80
869366,80
1031147,79
1104900,79
1340914,79
1382309,79
1559001,79
307107,79
449362,79
874520,79
937459,79
992045,79
112324,78
135782,78
1808298,78
1940331,78
2008857,78
325607,78
547951,78
1122878,77
1312391,77
1736898,77
1770588,77
412874,77
456790,77
975598,77
995009,77
1143856,76
1203064,76
1213942,76
1410699,76
1424087,76
1580679,76
1759402,76
482603,76
48336,76
798994,76
911823,76
1058071,75
1060039,75
1085001,75
1118027,75
1544975,75
1622819,75
1644955,75
1756424,75
185956,75
1902375,75
1950033,75
195725,75
311902,75
312564,75
460529,75
535955,75
782299,75
821721,75
1252377,74
1320125,74
1843430,74
2079223,74
286210,74
319620,74
330233,74
379679,74
7509,74
1056227,73
1162133,73
1227319,73
1351786,73
1364861,73
1742491,73
1749221,73
1896855,73
1910940,73
211669,73
212247,73
512272,73
530908,73
564763,73
731443,73
1095420,72
1190780,72
1217359,72
12470,72
1769075,72
1794987,72
1815411,72
1870006,72
1919486,72
1969042,72
406664,72
525272,72
602296,72
676142,72
832516,72
903723,72
986349,72
996390,72
1134800,71
1152794,71
1224245,71
1238599,71
1400659,71
1571183,71
1629849,71
195015,71
1977815,71
236342,71
346215,71
383055,71
484248,71
48730,71
495857,71
49610,71
579564,71
583927,71
772368,71
798869,71
1225597,70
1321359,70
1348596,70
1409556,70
1441614,70
1744789,70
183618,70
1858014,70
18989,70
1926467,70
1967769,70
2022453,70
2066397,70
329216,70
651100,70
729136,70
94140,70
96728,70
1046898,69
1165979,69
1208888,69
1415184,69
1495912,69
1653563,69
2085735,69
371008,69
56079,69
677275,69
685081,69
747486,69
1025627,68
102963,68
1095309,68
1208846,68
1216173,68
1270542,68
1345871,68
1412361,68
1431931,68
1626469,68
1643467,68
1811495,68
2006561,68
352827,68
405852,68
516710,68
547838,68
549795,68
562000,68
67762,68
708548,68
7228,68
746539,68
1060545,67
1262651,67
1576221,67
1687333,67
1723050,67
1934504,67
1950762,67
221107,67
36486,67
450460,67
559418,67
566357,67
848722,67
870731,67
951610,67
1032434,66
131876,66
1568439,66
1671438,66
1683303,66
1811688,66
2052272,66
