receiver,count
external,388
839736,347
1427875,105
74616,102
985277,102
1588412,99
1908858,98
1426301,97
1446246,97
1480703,97
755524,97
821721,97
918738,96
1012664,95
1300247,95
1967769,95
1446356,94
291785,94
824998,94
856067,94
1432187,93
619203,93
731443,93
1128580,92
1246313,91
504300,91
1399755,9
1514680,9
1681027,9
500215,9
583339,9
703296,9
810123,9
1643467,89
223773,89
992045,89
286210,88
36486,88
563629,88
941906,88
947320,88
21665,87
1248270,86
1509307,86
938179,86
1334972,84
174974,84
217150,84
530908,84
1250941,82
1899557,82
273492,81
933372,81
1388162,8
1623035,79
813540,68
864973,68
376187,65
1791156,64
1830983,63
1786015,62
1312277,61
1639202,61
266349,61
888093,61
952821,61
1208151,6
1796195,6
1813262,6
210814,6
295863,6
821837,6
897257,6
968967,6
1079396,59
1612579,59
1075494,58
536972,58
753509,58
1227574,57
398487,57
567841,57
575483,57
843401,57
1533011,56
1570102,56
1594431,56
1707585,56
275317,56
38492,56
1651940,55
1848529,55
2047880,55
880807,55
1030195,54
1255453,54
1317709,54
1495587,54
156781,54
1770468,54
1936854,54
1996962,54
580486,54
991160,54
1298361,53
1321359,53
1941455,53
211950,53
327024,53
767374,53
1111313,52
1152246,52
146240,52
1796737,52
1815816,52
531338,52
557026,52
609256,52
133205,51
1437636,51
1529852,51
169797,51
1706538,51
2051549,51
484248,51
62641,51
636911,51
838917,51
1086555,5
1094296,5
1148414,5
1280922,5
1327711,5
1357973,5
1425352,5
193629,5
1994470,5
342516,5
48730,5
74613,5
772368,5
856573,5
931698,5
1049061,49
1101472,49
1143639,49
1241160,49
1524498,49
1633558,49
1640943,49
168587,49
1687983,49
179142,49
1859190,49
20967,49
298495,49
704362,49
733140,49
753790,49
805298,49
841387,49
1143856,48
1181215,48
1250700,48
1269351,48
1366970,48
1388440,48
1452405,48
1678785,48
1991646,48
1993180,48
297404,48
345618,48
427493,48
580785,48
618704,48
64694,48
800081,48
92759,48
1194287,47
1223310,47
1237943,47
1325295,47
1513840,47
1865282,47
2091426,47
313742,47
382365,47
809736,47
953336,47
1480813,46
15466,46
1728432,46
525323,46
581794,46
1368389,45
1393253,45
1537207,45
1632214,45
1812811,45
1997632,45
742301,45
8129,45
992263,45
101816,44
1229660,44
1283332,44
128533,44
131876,44
1394838,44
152338,44
1740829,44
1861684,44
49375,44
1116329,43
1130496,43
1326471,43
1334236,43
1430803,43
1492009,43
1660198,43
1756058,43
378101,43
727998,42
1508923,41
392869,41
440632,41
970547,41
1134424,4
1763715,38
1946142,38
1527441,37
349317,36
19843,35
1846280,34
225622,34
1547150,32
721255,32
795501,32
506611,31
823913,31
824453,31
935776,31
973665,31
1234605,3
1263311,3
1337278,3
1423904,3
164603,3
1713904,3
1747170,3
1858381,3
265272,3
374824,3
774798,3
997011,3
1082547,29
1846010,29
1942625,29
33434,29
38398,29
428815,29
748592,29
884977,29
998420,29
1129455,28
1208350,28
1225393,28
1627198,28
1692925,28
1695328,28
1840656,28
1892706,28
2015129,28
2068147,28
241855,28
250943,28
257896,28
289181,28
321318,28
325528,28
769381,28
864019,28
121745,27
1242167,27
148882,27
1522908,27
1554678,27
1563653,27
1772919,27
444532,27
48628,27
723987,27
776705,27
813636,27
871111,27
873971,27
918616,27
1119337,26
1155879,26
1203064,26
1224245,26
1314558,26
1342832,26
134366,26
1504044,26
1557777,26
2018684,26
2089499,26
462663,26
523606,26
549003,26
574210,26
6534,26
760596,26
766395,26
1024085,25
1255142,25
1276986,25
1371106,25
1607944,25
1618056,25
1622104,25
1678060,25
2017474,25
375714,25
467299,25
597706,25
598158,25
986349,25
1114109,24
1231028,24
1297648,24
1400547,24
1424087,24
149913,24
153470,24
1547860,24
1570944,24
1571183,24
1683303,24
1749109,24
179988,24
1902375,24
2080368,24
374355,24
422666,24
756638,24
81689,24
83986,24
970160,24
1045021,23
1076477,23
1346967,23
1417243,23
1459714,23
1490672,23
1728164,23
258967,23
476970,23
734861,23
821251,23
874887,23
1345871,22
1882987,22
2013273,22
220550,22
277274,22
379254,22
38622,22
464830,22
832662,22
90317,22
95161,22
963148,22
1032029,21
1132076,21
1152233,21
1405426,21
1549439,21
1597320,21
1682503,21
1814880,21
2041384,21
312564,21
591820,21
677589,21
757845,21
798869,21
83376,21
96702,21
1534016,2
161994,2
1911267,2
1912164,2
1934504,2
418150,2
589598,2
708080,2
715390,2
737575,2
797317,2
810735,2
910939,2
993195,2
1165425,19
1289734,19
1319731,19
1696241,19
171002,19
1739457,19
1932614,19
2081131,19
227048,19
245969,19
537824,19
714380,19
875863,19
970490,19
1027078,18
1071678,18
1359382,18
1381070,18
1449824,18
1710420,18
180883,18
2037299,18
2060106,18
405279,18
818164,18
841015,18
1178195,17
1305659,17
1410699,17
1491664,17
1848663,17
1998752,17
2052043,17
357245,17
511781,17
638964,17
724670,17
787796,17
825466,17
104177,16
1060157,16
1218456,16
1396757,16
1612584,16
1624321,16
1804735,16
1873607,16
668211,16
774775,16
839308,16
865155,16
1178625,15
119477,15
1481209,15
1485916,15
1499959,15
1576297,15
1584066,15
1744503,15
2009087,15
224128,15
355680,15
439105,15
444297,15
470762,15
731282,15
932874,15
1070212,14
1098358,14
1158920,14
1191435,14
1201175,14
1202675,14
1317012,14
1349992,14
1360498,14
1379128,14
142394,14
1696753,14
1753118,14
1797310,14
1813981,14
2040759,14
216278,14
239133,14
266280,14
304161,14
398292,14
442534,14
485743,14
50359,14
509441,14
510274,14
525932,14
642982,14
667855,14
6936,14
698208,14
706731,14
743963,14
925233,14
959427,14
965076,14
1008448,13
1013602,13
1050928,13
1051158,13
1147212,13
1509021,13
2094648,13
287675,13
477978,13
506678,13
629470,13
674611,13
716681,13
849738,13
1002597,12
1014820,12
1045980,12
1157004,12
1176992,12
1284357,12
1292929,12
1373261,12
1375289,12
1390774,12
1394918,12
1464748,12
1468447,12
1476568,12
14835,12
1489409,12
1492370,12
1510830,12
1537249,12
1603900,12
1643468,12
173593,12
1775516,12
1788018,12
1871332,12
1899005,12
1949435,12
1952341,12
196239,12
2006561,12
2028099,12
2038667,12
2042540,12
2046348,12
235093,12
239338,12
256620,12
316323,12
33417,12
356972,12
380915,12
384298,12
423456,12
435344,12
446167,12
473066,12
479433,12
519503,12
571810,12
580064,12
653975,12
670093,12
677582,12
682679,12
700779,12
713254,12
739949,12
742371,12
754085,12
775388,12
790661,12
865037,12
889291,12
992334,12
992688,12
1063775,11
1168815,11
1173076,11
1197899,11
1544742,11
1562625,11
1616474,11
1695419,11
1732392,11
2081562,11
345421,11
356540,11
395782,11
480696,11
492974,11
521397,11
586185,11
688673,11
934074,11
959295,11
973062,11
1040142,1
1108472,1
1176667,1
1287379,1
1297882,1
143415,1
1485450,1
1562105,1
185523,1
1940081,1
1984246,1
1991168,1
2057133,1
263393,1
452530,1
516262,1
592391,1
646215,1
652484,1
678642,1
72120,1
875692,1
919935,1
931049,1
943737,1
1086703,9
1161488,9
1373006,9
1413637,9
1492679,9
1561938,9
1595784,9
1611783,9
1636826,9
1749548,9
1759695,9
1763807,9
1813824,9
1822171,9
1831128,9
191677,9
1920255,9
1932928,9
2074966,9
232490,9
44403,9
4908,9
687631,9
72385,9
744700,9
781274,9
822115,9
10019,8
1029726,8
1053224,8
1241516,8
129457,8
1390240,8
1580124,8
1742829,8
1897980,8
1959217,8
1975667,8
2026615,8
546233,8
657215,8
73216,8
1209628,7
1246530,7
127037,7
1317574,7
140029,7
1479571,7
1510967,7
1597848,7
161395,7
1617284,7
1678204,7
1718408,7
1794634,7
1873375,7
1937657,7
1946929,7
2057936,7
299728,7
302897,7
303603,7
494296,7
62001,7
626177,7
651614,7
695020,7
733475,7
778784,7
85750,7
88388,7
1075446,6
1195226,6
119934,6
1221753,6
1246650,6
1248261,6
1267918,6
1353005,6
1429989,6
1495961,6
1549219,6
1607917,6
1809285,6
1894702,6
1901765,6
1912012,6
1970360,6
1980139,6
1981182,6
1998032,6
2045913,6
2066168,6
2079003,6
25883,6
26866,6
405929,6
494254,6
504575,6
559950,6
608482,6
647535,6
779535,6
821075,6
835642,6
855567,6
900022,6
922325,6
936244,6
1090219,5
109455,5
1108000,5
1108483,5
1117298,5
1171069,5
1176719,5
1192794,5
1241725,5
1247820,5
1265839,5
1297867,5
1360715,5
1366676,5
1414966,5
1429549,5
1513573,5
1525028,5
1569963,5
1596977,5
1607547,5
1636010,5
1679345,5
173339,5
1759022,5
1801335,5
1862567,5
1881823,5
1928375,5
1942120,5
1943228,5
1973863,5
1981617,5
204101,5
245129,5
292049,5
353069,5
36450,5
37330,5
385687,5
412610,5
431836,5
4343,5
437544,5
444761,5
444898,5
448873,5
499367,5
511389,5
539907,5
544881,5
557591,5
58017,5
580336,5
596587,5
620186,5
644063,5
649981,5
65109,5
729698,5
757419,5
788040,5
794748,5
841552,5
856590,5
897556,5
94185,5
970012,5
974601,5
99609,5
1000708,4
1028085,4
1039362,4
1109689,4
1125646,4
1132521,4
1138286,4
1138420,4
1166845,4
1170077,4
117066,4
1180630,4
1180958,4
1184365,4
1185012,4
1205461,4
1212680,4
1234713,4
1274841,4
1318220,4
