receiver,count
1278894,13556
external,1568
839736,710
1195555,165
20133,159
243764,151
748578,147
1768640,145
1949763,141
202739,141
1579817,140
904228,140
1303315,136
1272617,135
1971401,133
999764,133
1597636,132
1726319,130
1845019,129
1925280,129
611316,129
2023929,128
239810,128
965731,128
1296179,126
873104,125
120041,124
1416550,124
1626860,124
1270017,123
1299293,123
762721,123
1426485,122
1544045,122
1809183,122
1239885,121
328433,121
511781,121
554372,121
589598,121
674451,121
1111313,120
427264,120
67762,120
970160,120
1112165,119
2061758,119
149874,118
1545979,118
2032437,118
567905,118
568190,118
784799,118
928667,118
929682,118
1091991,117
2048397,117
256649,117
349344,117
826185,117
1270619,116
1411375,116
1480653,116
1489396,116
1560027,116
1766662,116
266162,116
678336,116
762846,116
766410,116
1161889,115
1318331,115
1564331,115
1818969,115
1985225,115
256603,115
1125378,114
1344509,114
1572923,114
178059,114
1870294,114
1956087,114
324342,114
512390,114
945534,114
190991,113
252538,113
950532,113
1206784,112
1270542,112
1668402,112
114265,111
1436267,111
1515007,111
178026,111
2076509,111
927415,111
973673,111
1024884,110
1313620,110
1393316,110
1590818,110
1939998,110
51389,110
516710,110
2000836,109
207433,109
671520,109
1110065,108
1617273,108
1624919,108
1991504,108
425748,108
516393,108
1192199,107
166900,107
813636,107
941228,107
1039753,106
1128869,106
133576,106
162850,106
787796,106
882743,106
963249,106
1004399,105
1731652,105
175908,105
581794,105
903262,105
1014712,104
1137840,104
1203480,104
1370098,104
1736102,104
1746052,104
1903948,104
1912746,104
659239,104
734279,104
912353,104
956264,104
1105197,103
1181068,103
1201653,103
1896855,103
265815,103
291118,103
48730,103
59466,103
1200333,102
1830169,102
955141,102
98191,102
1410699,101
1455231,101
1562044,101
1563054,101
1596557,101
1880893,101
406800,101
418150,101
733520,101
1153615,100
1460343,100
1504681,100
1532810,100
171002,100
1802142,100
1828452,100
189807,100
1903696,100
196389,100
2071898,100
47304,100
600223,100
729972,100
747001,100
876572,100
891979,100
1480813,99
1724134,99
1762208,99
1780901,99
1814460,99
970490,99
1214692,98
1428078,98
1582176,98
170550,98
1766843,98
1791065,98
1897707,98
2004373,98
2095890,98
50426,98
533798,98
706748,98
724568,98
1045382,97
1422004,97
1539098,97
1631849,97
1852135,97
253084,97
725553,97
838917,97
931049,97
1001992,96
1116329,96
1156938,96
1284587,96
1327719,96
1685019,96
1997632,96
38417,96
688908,96
753372,96
1197,95
1277912,95
17688,95
2088843,95
235977,95
429515,95
580785,95
700316,95
710800,95
739490,95
965666,95
1142491,94
1244689,94
1403788,94
1509997,94
1601754,94
1626829,94
1673938,94
2071114,94
235720,94
244444,94
30224,94
484248,94
718374,94
1152728,93
1210985,93
1282682,93
1431376,93
1509539,93
2063117,93
429138,93
613690,93
891798,93
90317,93
1022105,92
1098358,92
1296711,92
1692925,92
1707232,92
182729,92
1873607,92
1952269,92
432089,92
555364,92
785288,92
1196189,91
1280922,91
1377774,91
1551585,91
1576656,91
1588734,91
161753,91
1642628,91
1651327,91
173360,91
1744789,91
1758474,91
1997950,91
2038593,91
460714,91
