receiver,count
external,827
839736,377
273492,95
598158,90
809736,88
1432187,85
841015,85
970490,85
1241160,84
1399755,84
703296,84
2038667,82
62641,82
733140,82
931049,82
1082547,81
1812811,81
985277,81
1231028,80
1394918,80
395782,80
1248270,79
575483,79
1045021,78
1108472,78
1459714,78
1510830,78
1871332,78
33707,78
875863,78
1321359,77
1375289,77
1410699,77
1490672,77
1899557,77
2081562,77
480696,77
1098358,76
1178195,76
1224245,76
1476568,76
1544742,76
1570102,76
1683303,76
1749109,76
1936854,76
258967,76
266280,76
418150,76
44403,76
446167,76
716681,76
910939,76
1176992,75
1426301,75
1480703,75
1499959,75
1508923,75
171002,75
185523,75
2051549,75
357245,75
405279,75
754085,75
83376,75
1300247,74
1357973,74
1417243,74
1446794,74
1946142,74
566662,74
609256,74
805298,74
810735,74
1283210,73
1284357,73
1388162,73
1681027,73
223773,73
772368,73
90317,73
992045,73
1165425,72
1336623,72
1509307,72
156781,72
1695419,72
1885677,72
1908858,72
1949435,72
1993180,72
2081131,72
40881,72
811548,72
97456,72
1063775,71
1188816,71
1208008,71
1287379,71
1349217,71
1372177,71
1430803,71
152338,71
1858381,71
1873607,71
1967769,71
2007219,71
356540,71
677582,71
787796,71
810123,71
822115,71
965076,71
970160,71
1032029,70
1250700,70
1280922,70
1446246,70
1485450,70
153470,70
1562625,70
1946314,70
2052043,70
235093,70
352736,70
415477,70
449158,70
521397,70
563629,70
589598,70
619203,70
642982,70
74613,70
755524,70
775388,70
821721,70
896648,70
1050928,69
1168815,69
1173076,69
1197655,69
1201175,69
1400547,69
1405426,69
1588412,69
1643468,69
1754028,69
1959217,69
286210,69
345421,69
374824,69
462140,69
479433,69
543168,69
700779,69
762079,69
923529,69
1014820,68
1111313,68
1152233,68
1250941,68
1390774,68
1427875,68
1480813,68
1514680,68
169797,68
173593,68
174974,68
191677,68
2009087,68
2010383,68
2060106,68
2091426,68
215916,68
21665,68
217150,68
220550,68
38492,68
392869,68
455154,68
473066,68
577528,68
583339,68
670093,68
813636,68
825466,68
918738,68
923924,68
938179,68
941906,68
952821,68
959295,68
1040142,67
1128580,67
1197899,67
1252119,67
1314084,67
1317709,67
1334972,67
1346967,67
143415,67
1643467,67
1651940,67
165328,67
1755533,67
1797310,67
1830983,67
1838792,67
2046348,67
302331,67
36486,67
380915,67
382365,67
492974,67
581794,67
71731,67
824998,67
935776,67
963148,67
1223310,66
1342832,66
