receiver,count
external,6453
839736,987
229760,497
955733,494
1784014,488
1938686,486
1159870,484
972182,484
1742503,483
651308,482
1038892,481
611447,481
763108,480
2047906,479
661984,478
1635915,477
378256,477
1041478,476
124441,476
1350376,475
2056066,473
771453,473
1872848,472
2085681,471
1390642,470
988181,470
1708002,469
284127,468
1309055,467
543006,466
668872,464
1570276,463
1644402,461
1358860,459
508963,459
408906,458
887530,458
1364488,452
245363,447
1841510,152
590805,150
1642591,149
631684,146
1873126,144
640448,143
910832,143
1859126,138
18989,138
1688395,137
195725,137
803659,135
634880,133
1083901,132
1168991,132
1230809,132
436644,132
1356570,131
502803,131
1022772,130
1736898,130
1952914,129
412874,129
2026293,128
406664,128
549850,128
975598,128
1101361,127
170456,126
1815411,126
1825209,126
2028377,126
515929,126
168011,125
445493,125
1031147,124
1882328,124
1895027,124
19249,124
692899,124
1034802,123
392025,123
1215994,122
1411980,122
424710,122
560023,122
1535918,121
2008857,121
824420,121
111118,120
1281551,120
2007364,120
1071824,119
1073933,119
1727821,119
1900699,119
240876,119
376904,119
497149,119
1056227,118
1166122,118
1544975,118
1620771,118
1813111,118
365994,118
1488263,117
1848459,117
236342,117
242845,117
579564,117
620184,117
185956,116
458951,116
903723,116
120615,115
1228230,115
1559001,115
1700246,115
1810521,115
2085735,115
451555,115
972532,115
112324,114
1158948,114
1416972,114
968489,114
1615853,113
1643702,113
400640,113
427170,113
514417,113
675346,113
969340,113
392618,112
551840,112
911823,112
921779,112
1003815,111
110200,111
1110694,111
1201132,111
1460660,111
1581087,111
1664957,111
1815320,111
379679,111
1096872,110
1132417,110
1709959,110
1919486,110
1977815,110
787178,110
829943,110
988972,110
1009183,109
1029098,109
106861,109
1227319,109
1336607,109
1484109,109
1723050,109
1937540,109
7228,109
870731,109
1580679,108
1687333,108
460529,108
485227,108
848722,108
862836,108
866636,108
874520,108
875420,108
1046898,107
1711266,107
1953077,107
2013533,107
212247,107
311902,107
374500,107
382158,107
38622,107
535955,107
748592,107
995009,107
1247737,106
1588833,106
1796799,106
1811495,106
307995,106
664979,106
1165232,105
173575,105
1815486,105
183618,105
1843430,105
1916317,105
711205,105
1095309,104
1364861,104
1409556,104
1411863,104
1415184,104
1446911,104
2017255,104
304588,104
442091,104
530908,104
861128,104
937459,104
962347,104
964113,104
1350010,103
1469505,103
1770588,103
1910940,103
371008,103
789396,103
905838,103
1213942,102
1651502,102
1958435,102
353958,102
505361,102
516710,102
713288,102
832516,102
1014468,101
1155913,101
1246003,101
1273281,101
1483705,101
1769075,101
178059,101
1794987,101
1899097,101
2044640,101
365108,101
547838,101
909448,101
930542,101
1401338,100
2022453,100
482603,100
661368,100
747486,100
798994,100
1120259,99
1151513,99
1727,99
248838,99
414680,99
540495,99
858748,99
896787,99
1190780,98
1217359,98
1296858,98
1383898,98
1400659,98
1610310,98
1722376,98
17740,98
1808298,98
1873197,98
1959300,98
221107,98
257896,98
352827,98
122344,97
1788822,97
2034776,97
348210,97
379254,97
446257,97
533798,97
56079,97
6534,97
990711,97
146186,96
1538199,96
1615382,96
395636,96
547951,96
562000,96
756638,96
1058071,95
133085,95
149853,95
1858014,95
1896855,95
445984,95
495118,95
688908,95
951610,95
1648452,94
405773,94
559418,94
856067,94
1180493,93
1320125,93
1634397,93
1969042,93
860506,93
94140,93
944383,93
992045,93
1033825,92
1083322,92
1102428,92
1238953,92
138952,92
1576221,92
1895009,92
2095479,92
273315,92
947320,92
1208888,91
1536579,91
1756424,91
1915367,91
220105,91
713536,91
841206,91
1020386,90
1869353,90
1940331,90
281389,90
524698,90
729136,90
748719,90
1319857,89
1566008,89
1835351,89
710019,89
808354,89
1048364,88
1180332,88
1324594,88
1935961,88
2093864,88
495857,88
935734,88
1348596,87
1913015,87
217213,87
449362,87
715390,87
7509,87
1115437,86
1208350,86
1307549,86
1346982,86
1560498,86
1744789,86
1892706,86
329216,86
707450,86
746539,86
986349,86
108717,85
1495912,85
1759402,85
566357,85
708548,85
918738,85
96728,85
1060039,84
1736670,84
2009131,84
216468,84
360857,84
482636,84
744017,84
1060904,83
1162133,83
1549439,83
1801467,83
195015,83
1958633,83
206379,83
474742,83
587445,83
74113,83
1333235,82
1576656,82
1629849,82
1707741,82
1844535,82
2082743,82
28721,82
564647,82
739490,82
74616,82
792368,82
1016253,81
1224245,81
1388162,81
1406300,81
420626,81
525272,81
677275,81
784566,81
935776,81
1235498,80
182729,80
2001998,80
2002193,80
266303,80
456790,80
717179,80
1091843,79
1325405,79
1368412,79
1533281,79
1749673,79
199976,79
676142,79
828045,79
14557,78
1730626,78
2068254,78
374448,78
1015080,77
116446,77
1190131,77
1270542,77
1340914,77
1810761,77
2006561,77
2091938,77
286210,77
322237,77
703296,77
757845,77
821721,77
97824,77
985277,77
122704,76
1715217,76
51389,76
564763,76
1179385,75
1406931,75
1971204,75
410107,75
914298,75
1075494,74
1152015,74
1250778,74
1680940,74
1741732,74
1759251,74
1810596,74
