receiver,count
1278894,14055
external,1698
839736,832
1455231,155
1277912,154
516710,152
1399677,149
1327719,148
1694105,143
1997950,141
1586611,139
2032437,139
25016,139
2092166,138
956264,138
1539098,136
1239885,134
318643,134
428579,132
767871,132
1192199,131
1958633,131
526376,131
674451,131
1865229,130
1870294,130
2023929,130
984561,130
1336358,129
1663590,129
1673938,129
2082743,129
30224,129
729972,129
827800,129
1351786,128
1726319,128
600223,128
882208,128
1303315,127
1307831,127
1579817,127
286210,127
718374,127
2048397,126
685846,126
739490,126
1118027,125
1201653,125
1533281,125
1905752,125
912353,125
1536334,124
1417146,123
266162,123
766410,123
836620,123
1436267,122
1736102,122
611678,122
67762,122
929682,122
116446,121
155949,121
233092,121
1156938,120
1218398,120
1250941,120
1416550,120
1509997,120
1845624,120
2049580,120
51389,120
533798,120
625907,120
660563,120
700316,120
1128869,119
1270017,119
1513937,119
235720,119
706748,119
914298,119
238781,118
51843,118
903262,118
928667,118
1171434,117
1297607,117
1680940,117
1744789,117
753372,117
120041,116
1303632,116
1564331,116
1735907,116
1992055,116
343437,116
747001,116
1582176,115
1601754,115
1633574,115
1652883,115
1766662,115
178059,115
1986471,115
2076509,115
252538,115
514260,115
1095420,114
202739,114
318235,114
59901,114
841206,114
1336258,113
1514680,113
1646028,113
1725134,113
1727607,113
1897707,113
45124,113
1150627,112
1313620,112
1334972,112
1785930,112
209259,112
360228,112
568190,112
688908,112
904228,112
941228,112
1428086,111
166900,111
1758474,111
1766843,111
1960723,111
2045590,111
324342,111
349344,111
748578,111
105753,110
1059462,110
1137840,110
1144933,110
1208756,110
1270542,110
1336065,110
1370098,110
1398362,110
1626829,110
1749673,110
796408,110
1416805,109
1790577,109
1880893,109
1889878,109
512390,109
524698,109
724568,109
1161889,108
123639,108
1431376,108
1643467,108
1772541,108
2029352,108
353561,108
662986,108
98191,108
1196189,107
1814460,107
2088420,107
253084,107
563231,107
1022105,106
1023477,106
1175874,106
133576,106
145274,106
1572385,106
1956087,106
2061758,106
243764,106
709987,106
1170107,105
1480653,105
1640943,105
175908,105
2071114,105
759648,105
1021169,104
1259811,104
1434806,104
1560027,104
1843430,104
2052127,104
242951,104
304603,104
541401,104
930385,104
1084959,103
1142491,103
1446356,103
1475742,103
1504681,103
1576656,103
1828452,103
1896855,103
1913329,103
196389,103
448786,103
48730,103
540014,103
8764,103
1045382,102
1125378,102
1198261,102
1602832,102
1660198,102
1971401,102
2085735,102
35393,102
584127,102
612457,102
689322,102
965731,102
1815526,101
242193,101
659239,101
846638,101
896882,101
945534,101
1034308,100
1092832,100
1374645,100
1428078,100
1562044,100
1903696,100
1985225,100
2033347,100
2066762,100
273492,100
567030,100
1086187,99
1111313,99
1596557,99
1845019,99
398767,99
718607,99
1002882,98
1191716,98
122704,98
1244689,98
128533,98
1344509,98
1515007,98
1746052,98
1791065,98
2065384,98
2084370,98
239810,98
291785,98
554372,98
873104,98
930531,98
1068817,97
1091991,97
1115836,97
1214692,97
1388162,97
1624919,97
1642628,97
1736972,97
1967769,97
2081131,97
2095890,97
224350,97
281976,97
429515,97
432089,97
494243,97
545903,97
784799,97
893388,97
907043,97
1272617,96
1318331,96
1544045,96
1617273,96
1668402,96
1997632,96
207433,96
410107,96
440632,96
469815,96
47304,96
483053,96
883270,96
952542,96
1112165,95
1116329,95
1181068,95
1292409,95
1596636,95
160977,95
1610241,95
1813623,95
1925280,95
1936555,95
198966,95
2018662,95
418150,95
550826,95
671520,95
785288,95
106773,94
1176471,94
1197,94
1210985,94
1221080,94
1426485,94
1588419,94
1731652,94
20133,94
234695,94
516393,94
672918,94
796138,94
810123,94
838237,94
1215897,93
1219590,93
1284587,93
1300247,93
1326471,93
136265,93
1499075,93
182729,93
1844818,93
328433,93
36415,93
439136,93
441197,93
484248,93
577826,93
581794,93
856067,93
1299293,92
1350140,92
1514382,92
1561823,92
1639303,92
1809183,92
1830169,92
223773,92
256649,92
392869,92
587474,92
646317,92
762721,92
858902,92
1432187,91
1493476,91
1539433,91
161753,91
162850,91
1794675,91
1797386,91
1896535,91
450348,91
685104,91
837846,91
970490,91
1373415,90
139065,90
1466324,90
149874,90
1556604,90
1579359,90
1655147,90
1691078,90
171206,90
1899097,90
1904077,90
321247,90
479245,90
748757,90
919709,90
1032029,89
1253374,89
1403788,89
1433827,89
1570485,89
171002,89
1730737,89
2071898,89
296722,89
38221,89
785770,89
1200333,88
1234698,88
1258281,88
14215,88
1633069,88
1685019,88
2000836,88
2004373,88
221973,88
238673,88
321173,88
46776,88
478917,88
50426,88
579597,88
64079,88
787796,88
941906,88
992045,88
1024884,87
126101,87
1270619,87
1563054,87
1622393,87
1638984,87
1676246,87
1981646,87
241443,87
405378,87
503736,87
504779,87
560161,87
963249,87
1138947,86
1226336,86
122846,86
1369855,86
1412069,86
1459714,86
1623035,86
1765057,86
2034995,86
265815,86
291118,86
38417,86
611316,86
629280,86
777133,86
882743,86
90317,86
968830,86
1128580,85
1206784,85
1282682,85
1338306,85
1489396,85
1561773,85
190991,85
1974110,85
425748,85
511781,85
516961,85
553002,85
594168,85
733520,85
742301,85
891979,85
914653,85
945257,85
954958,85
971422,85
1074159,84
1084503,84
1121338,84
1153615,84
1298512,84
1375108,84
1427875,84
1509539,84
1527205,84
1573948,84
1627434,84
1639323,84
1848231,84
1926066,84
203875,84
244444,84
26257,84
349307,84
544138,84
583339,84
630239,84
717547,84
764970,84
955141,84
1247739,83
1298017,83
1340079,83
1393253,83
1394838,83
1458329,83
1828054,83
1903948,83
2088609,83
473848,83
497520,83
733140,83
768546,83
827522,83
913258,83
94406,83
1010732,82
1240976,82
1280922,82
1410699,82
1411375,82
1480813,82
1523516,82
1532810,82
1575904,82
1579326,82
1606352,82
1814645,82
1912746,82
1931939,82
1943307,82
1945940,82
2018496,82
202253,82
410505,82
563574,82
566139,82
579394,82
81707,82
922250,82
950532,82
1102616,81
1105197,81
114265,81
1203480,81
1529852,81
1588734,81
1626860,81
170550,81
1730048,81
1923686,81
1939998,81
398292,81
580785,81
962998,81
999764,81
1004399,80
1199501,80
1224245,80
149356,80
1540550,80
1634256,80
1703870,80
1717998,80
2051549,80
2088843,80
256603,80
406800,80
504300,80
510274,80
609246,80
677461,80
72131,80
868391,80
1039753,79
1105201,79
1195555,79
1374970,79
1496596,79
1537207,79
1545979,79
1631849,79
1673197,79
1724134,79
1780901,79
1812811,79
1971509,79
2006561,79
456718,79
568781,79
753931,79
755524,79
816045,79
91683,79
923585,79
953237,79
973673,79
1010003,78
1021931,78
1067814,78
1075494,78
1110065,78
1399755,78
1430803,78
153470,78
1613860,78
1640572,78
1679104,78
1683666,78
1778452,78
189807,78
1902375,78
1934504,78
327024,78
357245,78
567905,78
711985,78
781143,78
826185,78
970160,78
1014712,77
1324998,77
1377134,77
1395063,77
1576012,77
1681031,77
1711734,77
1728432,77
1749109,77
1759291,77
1972602,77
262139,77
286864,77
353226,77
364713,77
42045,77
561319,77
927415,77
1102428,76
1143856,76
1178195,76
1192448,76
1321359,76
1334236,76
1341652,76
1460343,76
1574638,76
1646069,76
1681107,76
1949763,76
2027689,76
216474,76
297404,76
298495,76
492054,76
589095,76
618285,76
673451,76
678336,76
685622,76
723223,76
809385,76
818338,76
902702,76
966340,76
107173,75
1393316,75
143415,75
1440047,75
1487524,75
1508923,75
1527441,75
1551585,75
1566998,75
1707232,75
174974,75
1762208,75
1794271,75
185737,75
1858381,75
1881509,75
1993200,75
235977,75
38489,75
386177,75
422678,75
591387,75
702461,75
703648,75
734279,75
750693,75
781307,75
781473,75
800016,75
1028027,74
104177,74
1314882,74
1383154,74
1486735,74
1537249,74
1574245,74
1597320,74
162114,74
1707585,74
177631,74
2092801,74
294921,74
372469,74
477899,74
484561,74
605746,74
640611,74
692535,74
713503,74
720741,74
749107,74
758110,74
813636,74
920903,74
1030196,73
1039958,73
1389449,73
1480703,73
1490672,73
1681929,73
1867121,73
1993180,73
21665,73
343755,73
678292,73
717220,73
75352,73
798869,73
838917,73
910939,73
972519,73
985277,73
1045021,72
1086360,72
1159180,72
1165425,72
1192446,72
1338240,72
1480070,72
1481568,72
1519585,72
1818480,72
1841819,72
1894509,72
1929446,72
231671,72
36486,72
429138,72
502950,72
555364,72
694319,72
704362,72
821721,72
885546,72
953336,72
970547,72
97597,72
978367,72
1021963,71
1031879,71
1093055,71
1136565,71
1171383,71
1198950,71
1238507,71
1287957,71
1528582,71
1547966,71
1603285,71
166477,71
169442,71
1716503,71
1759251,71
1817483,71
1818969,71
1822422,71
478368,71
591023,71
74616,71
883776,71
918738,71
929454,71
1001992,70
1002250,70
1104900,70
1150798,70
1413464,70
144336,70
1533381,70
1576195,70
1586215,70
1590818,70
1595626,70
1617531,70
1703113,70
1805344,70
180883,70
1830742,70
1861684,70
187536,70
1986103,70
1991248,70
277274,70
49375,70
589598,70
66808,70
739949,70
825466,70
875863,70
87898,70
891798,70
951941,70
1089925,69
1158920,69
1418363,69
1464155,69
14835,69
1492009,69
1531632,69
1610127,69
1654024,69
1849278,69
2096426,69
336323,69
346527,69
482740,69
533435,69
632424,69
739028,69
75964,69
794134,69
965666,69
101816,68
1027294,68
131876,68
1368389,68
1446001,68
1531238,68
15466,68
1593895,68
1660523,68
1768640,68
1957019,68
1958051,68
38492,68
460714,68
57990,68
582578,68
598965,68
602296,68
611007,68
6936,68
703296,68
731443,68
765962,68
869640,68
931049,68
1279224,67
1280903,67
1357509,67
1377774,67
1461945,67
1680002,67
169507,67
1740965,67
1873607,67
268572,67
391086,67
453253,67
530908,67
59466,67
667855,67
710800,67
732959,67
74613,67
780234,67
805298,67
997755,67
100025,66
110790,66
1203179,66
1250700,66
1425360,66
1731704,66
1773028,66
1794268,66
1841399,66
1849867,66
1852009,66
187421,66
2008863,66
450370,66
470762,66
487431,66
545873,66
616186,66
633338,66
786325,66
84358,66
871111,66
921586,66
939176,66
939295,66
982260,66
1008448,65
1283332,65
1615419,65
1790328,65
1807365,65
1829821,65
1865282,65
1881213,65
1886954,65
1994470,65
2037299,65
2059125,65
444832,65
523017,65
53558,65
616088,65
708080,65
714380,65
756638,65
825722,65
1130496,64
1223310,64
1248270,64
1422004,64
1508886,64
1517386,64
1525909,64
157405,64
1582713,64
1794996,64
1841799,64
1908858,64
2012696,64
2050618,64
2063117,64
2065050,64
261813,64
527263,64
665331,64
725553,64
839322,64
876572,64
966736,64
1082547,63
1124207,63
1169440,63
131599,63
1388440,63
1623641,63
1683303,63
1916502,63
2081357,63
2086001,63
211109,63
299798,63
409211,63
525323,63
644080,63
727998,63
772368,63
809736,63
932654,63
963148,63
1049446,62
1078353,62
109024,62
1398358,62
146927,62
1710605,62
1765165,62
1778970,62
1796737,62
1887398,62
2077685,62
345853,62
383012,62
41498,62
463272,62
579220,62
711089,62
776834,62
83986,62
1003128,61
1058549,61
1243126,61
1346967,61
1357973,61
1633558,61
168587,61
1777829,61
1848137,61
2061456,61
495930,61
591012,61
626870,61
677351,61
680225,61
748719,61
807245,61
816196,61
947320,61
1340196,60
1495961,60
1722301,60
304161,60
382365,60
38622,60
50359,60
580137,60
682565,60
737575,60
762846,60
980953,60
992263,60
1345871,59
1350083,59
1449824,59
1494763,59
1513840,59
1571959,59
1597636,59
1661533,59
1702138,59
1802636,59
1839175,59
191700,59
352310,59
405330,59
485069,59
487563,59
755541,59
94026,59
95161,59
1375098,58
1447767,58
146240,58
161007,58
1632214,58
1692925,58
1724240,58
1759949,58
1769583,58
1813195,58
1950642,58
2038593,58
2040759,58
2061446,58
2070430,58
346215,58
426192,58
454864,58
464830,58
473009,58
483264,58
619203,58
896994,58
913806,58
1349992,57
1362007,57
178026,57
1802142,57
1822171,57
2000882,57
2679,57
351143,57
518508,57
685884,57
135373,56
1407160,56
1415686,56
158009,56
1659314,56
1933827,56
2056401,56
22713,56
313742,56
356789,56
427249,56
572516,56
617679,56
709950,56
748592,56
878,56
1098358,55
139371,55
1564002,55
1665479,55
1807223,55
1908542,55
200818,55
2022009,55
312564,55
462663,55
495341,55
64694,55
810735,55
1101472,54
133205,54
1444475,54
1581223,54
1681027,54
1755552,54
1829837,54
2028224,54
240939,54
427264,54
629483,54
715390,54
724670,54
727222,54
733929,54
759761,54
845597,54
962171,54
1152728,53
1213907,53
1305659,53
1551408,53
1813981,53
195712,53
306905,53
506678,53
8129,53
941146,53
968967,53
1202675,52
1227009,52
568910,52
859626,52
874887,52
1036789,51
1208350,51
1528665,51
1848529,51
1946214,51
548154,51
613690,51
710974,51
1010841,50
1184365,50
1228166,50
1284282,50
1296711,50
1300405,50
1330231,50
1358477,50
1405426,50
1547541,50
1781266,50
2030726,50
305293,50
40911,50
579650,50
676308,50
97824,50
983590,50
1153044,49
1323604,49
1503578,49
156090,49
1615933,49
1618432,49
1835254,49
1852135,49
1856019,49
1894006,49
213991,49
348630,49
454357,49
514438,49
711778,49
801953,49
821837,49
1086519,48
1424087,48
1651327,48
170586,48
2031085,48
2075410,48
265730,48
285969,48
393696,48
528061,48
591820,48
768020,48
785897,48
805707,48
1113108,47
1186904,47
1203064,47
1208918,47
1229137,47
1310592,47
1461780,47
1549439,47
1691480,47
1763862,47
1821603,47
1909047,47
280620,47
406891,47
509878,47
574204,47
608616,47
670542,47
830650,47
86922,47
924187,47
1128373,46
1315476,46
1334111,46
1405420,46
1444951,46
1454634,46
1509112,46
1686274,46
1735326,46
1779566,46
1808245,46
1880065,46
1914163,46
1952269,46
1997248,46
2027256,46
2048195,46
379254,46
422675,46
478470,46
784943,46
831214,46
935776,46
1059914,45
1102435,45
1291642,45
1300737,45
1320776,45
1351151,45
1397795,45
1489943,45
1603671,45
1666657,45
1670996,45
173360,45
1741587,45
1847576,45
1867788,45
2231,45
264848,45
297826,45
343480,45
561527,45
590342,45
833204,45
842853,45
872825,45
928260,45
1088140,44
1130119,44
1161861,44
1177549,44
1236449,44
1251853,44
1312187,44
1316940,44
152460,44
1631511,44
167642,44
173627,44
1757776,44
182619,44
1835505,44
1926385,44
2074808,44
2087150,44
411234,44
549399,44
618704,44
639330,44
686158,44
719374,44
807358,44
864696,44
932733,44
980276,44
986349,44
104237,43
1231046,43
1473040,43
1550677,43
1600717,43
1629895,43
1641524,43
1838460,43
1846909,43
1996962,43
2036365,43
2093417,43
257110,43
262364,43
287788,43
424786,43
564947,43
6534,43
772800,43
775072,43
911140,43
99649,43
1108405,42
1200871,42
1331174,42
1438447,42
1489482,42
165079,42
1714172,42
173006,42
1834442,42
1893880,42
1947496,42
1987765,42
2058153,42
215461,42
289210,42
33030,42
336338,42
641026,42
664161,42
71352,42
757845,42
788040,42
865604,42
947258,42
969097,42
1146036,41
1159022,41
1370814,41
1376451,41
13876,41
142693,41
1430595,41
1450891,41
1547860,41
1632770,41
1731218,41
1744935,41
1814691,41
1817186,41
2006216,41
2043464,41
239133,41
341755,41
406680,41
42558,41
49836,41
525407,41
526913,41
546233,41
641876,41
724229,41
754119,41
919500,41
975742,41
984793,41
1023506,40
1090434,40
1122128,40
1154170,40
1261486,40
1416697,40
152738,40
1742829,40
1828926,40
1998752,40
2081485,40
257896,40
596302,40
685004,40
731824,40
746692,40
807810,40
910527,40
994072,40
1076477,39
1281365,39
1296179,39
1329545,39
1423542,39
1461327,39
1534016,39
1545067,39
1670710,39
1771294,39
1778519,39
1781719,39
1805164,39
1964725,39
1972665,39
1981192,39
2026701,39
285718,39
454363,39
516060,39
649981,39
664389,39
687631,39
762473,39
868805,39
901297,39
916271,39
1070212,38
1153455,38
1240905,38
1330549,38
1428997,38
1571183,38
1584322,38
1724525,38
1738445,38
1809285,38
1985387,38
1997596,38
2071376,38
2079061,38
2096093,38
27015,38
317834,38
335779,38
365151,38
377926,38
542750,38
611818,38
643897,38
93171,38
111229,37
1142377,37
115904,37
1230925,37
1283756,37
1480467,37
1658699,37
1760627,37
1767050,37
17688,37
1802298,37
1868896,37
1888527,37
1932021,37
204101,37
215558,37
277583,37
346310,37
380513,37
419001,37
485991,37
493160,37
509358,37
607389,37
636567,37
71526,37
72042,37
759250,37
847239,37
100461,36
1071690,36
108622,36
116272,36
1193497,36
119892,36
1274671,36
1357618,36
1402103,36
1463759,36
1498223,36
1588767,36
1606131,36
1892706,36
2025597,36
2095668,36
211273,36
383055,36
438330,36
461649,36
461824,36
560144,36
67437,36
789216,36
832662,36
96515,36
1114109,35
1209234,35
133653,35
1339900,35
1347428,35
1418108,35
1445696,35
1509530,35
1521668,35
1540221,35
15746,35
1578816,35
1623059,35
1668783,35
173216,35
188246,35
1947073,35
2049819,35
2061350,35
213448,35
270128,35
272365,35
317896,35
357179,35
517737,35
541576,35
682722,35
78603,35
913508,35
941,35
961383,35
1010763,34
1028085,34
1157581,34
1370380,34
1469620,34
1495754,34
1569480,34
1572923,34
1591549,34
1634273,34
1686461,34
1898604,34
1918476,34
1991504,34
417992,34
454685,34
54259,34
590830,34
618651,34
64304,34
739635,34
782566,34
800878,34
824298,34
1173915,33
1329647,33
134210,33
1414198,33
1525717,33
1533373,33
1705401,33
