receiver,count
external,925
839736,511
124408,172
750980,169
1391505,153
184869,148
1946314,147
1252119,145
1755533,145
1804735,145
1372177,143
2007219,141
352736,141
1349217,139
313274,138
1791838,136
941906,136
1314084,134
455154,134
590105,134
1202675,133
543168,133
566662,133
923924,133
925233,133
1366676,132
105732,131
165328,131
1754028,131
577528,131
724670,131
161627,130
1838792,130
1873033,130
1042152,129
2000800,129
97456,129
1197655,127
1537249,127
1496683,126
1283210,125
1415170,124
2010383,124
699874,123
896648,123
415477,122
811548,122
1336623,121
1349992,121
239133,121
255983,121
33707,121
677582,121
1360498,120
1691480,120
357245,120
901297,120
122952,119
1446794,119
40881,119
462140,119
1083305,118
1305659,118
1885677,118
2037299,118
923529,118
1208008,117
1427875,117
161994,117
71731,117
759256,117
480776,116
1359382,115
302331,115
442534,115
762079,114
1188816,113
15466,113
545873,113
1396757,112
398292,112
449158,112
215916,111
734861,111
1682503,110
1116329,109
510274,109
668211,109
810735,109
1276986,108
1388022,108
1504044,108
484248,108
706731,108
1508923,107
1678060,107
287675,107
304161,107
38492,107
525932,107
72120,107
884977,107
1848663,106
1998752,106
227048,104
245969,104
423456,104
6936,104
805298,104
1129455,103
1679345,103
216278,103
1008448,102
1191435,102
1576297,102
1882987,102
1991168,102
224128,102
713254,102
1430803,101
14835,101
2038667,101
380915,101
50359,101
716681,101
865155,101
1070212,100
1071678,100
1241516,100
1357973,100
1379128,100
506678,100
2040759,99
2057133,99
33434,99
739949,99
1241160,98
1346096,98
1547860,98
1660198,98
1695328,98
1932614,98
1997632,98
2006561,98
444532,98
703296,98
809736,98
821251,98
993195,98
1607944,97
1713904,97
1993180,97
873971,97
1024085,96
1772919,96
179142,96
959427,96
1002597,95
1218456,95
1345871,95
1388162,95
1423904,95
152338,95
1603900,95
169797,95
392869,95
970160,95
1051158,94
1060157,94
1225393,94
1399755,94
1485916,94
1911267,94
258967,94
418150,94
1250700,93
1452405,93
629470,93
813540,93
952821,93
1317012,92
1321359,92
1480703,92
1514680,92
1570102,92
1594431,92
1753118,92
516262,92
776705,92
1250941,91
1446246,91
1756058,91
1846010,91
2028099,91
355680,91
444297,91
470762,91
667855,91
733140,91
1394918,90
171002,90
1739457,90
1749109,90
2091426,90
241855,90
376187,90
485743,90
575483,90
677589,90
774798,90
874887,90
128533,89
1289734,89
1426301,89
1584066,89
1791156,89
1858381,89
250943,89
48628,89
729698,89
92759,89
1280922,88
1400547,88
1417243,88
1547150,88
1706538,88
1991646,88
2013273,88
312564,88
374355,88
492974,88
743963,88
824998,88
1027078,87
104177,87
1181215,87
131876,87
1859190,87
277274,87
700779,87
760596,87
83376,87
918738,87
1040142,86
1045980,86
1152246,86
1495587,86
1624321,86
164603,86
1788018,86
180883,86
1946142,86
48730,86
670093,86
737575,86
744700,86
849738,86
1045021,85
1194287,85
1449824,85
1622104,85
1660523,85
1815816,85
2051549,85
217150,85
33417,85
375714,85
440632,85
477978,85
509441,85
721255,85
864019,85
96702,85
1098358,84
1119337,84
1203064,84
1366970,84
1393253,84
1651940,84
174974,84
1786015,84
1796737,84
1899557,84
2017474,84
2080368,84
462663,84
464830,84
537824,84
549003,84
563629,84
715390,84
756638,84
865037,84
1134424,83
1237943,83
1796195,83
1814880,83
239338,83
374824,83
398487,83
473066,83
531338,83
653975,83
818164,83
83986,83
95161,83
1111313,82
1176667,82
1255142,82
787796,82
875863,82
1157004,81
121745,81
1284357,81
1390774,81
1749548,81
349317,81
467299,81
581794,81
74613,81
888093,81
90317,81
1223310,80
1468447,80
1480813,80
156781,80
1813981,80
1873607,80
1920255,80
1981182,80
1994470,80
297404,80
405279,80
427493,80
479433,80
511781,80
636911,80
754085,80
824453,80
935776,80
943737,80
986349,80
99609,80
1410699,79
1527441,79
1612579,79
1846280,79
1899005,79
2081131,79
220550,79
265730,79
49375,79
580785,79
742301,79
985277,79
1108472,78
1165425,78
1224245,78
1283332,78
1485450,78
38398,78
476970,78
580486,78
674611,78
838917,78
934074,78
953336,78
1405426,77
143415,77
1522908,77
1537207,77
1934504,77
1941455,77
2081231,77
266349,77
321318,77
382365,77
435344,77
688673,77
933372,77
965076,77
1143856,76
1158920,76
1208350,76
1297867,76
1554678,76
1775516,76
210814,76
211950,76
356972,76
998420,76
1176992,75
1178195,75
1263311,75
1317709,75
1342832,75
1432187,75
1643468,75
1692925,75
173593,75
1840656,75
19843,75
2009087,75
596587,75
825466,75
1012664,74
109455,74
1269351,74
1337278,74
153470,74
191677,74
1981617,74
256620,74
295863,74
345618,74
644063,74
871111,74
970490,74
992045,74
1075494,73
1117298,73
1425352,73
1437636,73
148882,73
1557777,73
1618056,73
1623035,73
1678785,73
1871332,73
316323,73
384298,73
480696,73
598158,73
742371,73
757845,73
841015,73
1459714,72
1830983,72
193629,72
273492,72
504300,72
642982,72
81689,72
856573,72
918616,72
1229660,71
1246313,71
1491664,71
1492370,71
1643467,71
1797310,71
731282,71
813636,71
823913,71
968967,71
992334,71
1049061,70
1143639,70
1197899,70
1297648,70
1763715,70
1943228,70
275317,70
557026,70
703402,70
797317,70
1173076,69
1230148,69
1287379,69
1687983,69
1812811,69
1892706,69
580461,69
589598,69
597706,69
1248270,68
1481209,68
1492009,68
1534016,68
1640943,68
2047880,68
2060106,68
232490,68
292049,68
325528,68
536972,68
609256,68
731443,68
821721,68
880807,68
910939,68
938179,68
1086703,67
1176719,67
1231028,67
1234605,67
1334972,67
1524498,67
1570944,67
1728432,67
1949435,67
6534,67
769381,67
781274,67
800081,67
810123,67
897257,67
1967769,66
2068147,66
2081562,66
291785,66
342516,66
395782,66
480467,66
525323,66
619203,66
638964,66
795501,66
821837,66
991160,66
1147212,65
1152233,65
116009,65
1312277,65
1325295,65
1326471,65
1373261,65
1936854,65
2042540,65
2052043,65
530908,65
1032029,64
1208151,64
1242167,64
