receiver,count
1278894,16515
external,2042
839736,951
1083901,158
1071824,157
514417,156
6534,150
590805,148
1166122,146
1158948,145
829943,145
1642591,143
170456,142
1952914,142
987837,141
2007364,138
240876,138
1615853,136
19249,136
2008857,136
111118,135
1228230,135
502803,135
1643702,134
969340,134
1620771,132
1959300,131
365994,130
756638,130
972532,130
1841510,129
1895027,129
631684,129
1411980,128
1813111,128
1076477,127
1356570,127
427170,127
1175402,126
1549439,125
1848459,124
1350010,123
1700246,123
1810521,123
968489,123
620184,122
921779,122
986349,122
1022772,121
1246003,121
1353161,121
376904,121
400640,121
692899,121
1647208,120
824420,120
1535918,119
1034802,118
195725,118
1168991,117
458951,117
1711266,116
560023,116
371008,114
374500,114
866636,114
1215994,113
1460660,113
1825209,113
2028377,113
1230809,112
12470,112
1958435,112
549850,112
1056227,111
1122878,111
1656581,111
1688395,111
911823,111
995009,111
307995,110
445493,110
832516,110
1101361,109
451555,109
535955,109
828045,109
1544975,108
1588833,108
168011,108
185956,108
1950033,108
2013854,108
715390,108
1132417,107
1744789,107
1815411,107
379254,107
446257,107
135782,106
1723050,106
1770588,106
1892706,106
2013533,106
436644,106
450460,106
515929,106
516710,106
803659,106
1780934,105
242845,105
406664,105
874520,105
910832,105
990711,105
1031147,104
1281551,104
1581087,104
1953077,104
711205,104
713288,104
83986,104
1096872,103
110200,103
1320125,103
199976,103
2025345,103
28721,103
38622,103
675346,103
1536579,102
1544108,102
1796799,102
1900699,102
497149,102
1559001,101
1919486,101
2053111,101
2088259,101
1345871,100
138952,100
146186,100
1560498,100
1794987,100
1873126,100
18989,100
1977815,100
212247,100
495857,100
988972,100
1273281,99
133085,99
1351786,99
1409556,99
1415184,99
170786,99
49375,99
662594,99
1224245,98
1312391,98
1410699,98
1421396,98
1910940,98
1985807,98
634880,98
729136,98
7509,98
827497,98
1025627,97
1179385,97
1225597,97
1529852,97
1788822,97
257896,97
420626,97
429404,97
549795,97
74613,97
1110694,96
1201132,96
1204869,96
1728432,96
1859126,96
667435,96
821526,96
848722,96
1213942,95
1227319,95
2082743,95
382158,95
462663,95
51389,95
1050809,94
1188663,94
1208350,94
1659439,94
1882328,94
1896855,94
2026293,94
445984,94
587445,94
1151513,93
1321359,93
1580679,93
1615218,93
1643102,93
1759402,93
442091,93
482636,93
564763,93
583927,93
640448,93
784566,93
912572,93
104177,92
106861,92
1119806,92
1218278,92
1307549,92
1715217,92
183618,92
311902,92
748592,92
905838,92
909448,92
1060904,91
1118027,91
1566396,91
1813981,91
1858014,91
395636,91
456790,91
460529,91
505361,91
559418,91
577512,91
908943,91
935851,91
962347,91
994541,91
1338832,90
1873197,90
1915615,90
1971204,90
2085735,90
392782,90
412874,90
547838,90
860506,90
951610,90
1208846,89
1364861,89
1651502,89
1664957,89
1730626,89
1799047,89
1880893,89
484248,89
739490,89
830269,89
931011,89
1046898,88
1111313,88
1149129,88
1469505,88
1568439,88
1750809,88
374448,88
772368,88
914298,88
1155913,87
1446911,87
1488263,87
1671438,87
1811688,87
1815320,87
2006561,87
2091938,87
547951,87
56079,87
6936,87
747486,87
910112,87
930542,87
1029098,86
1152794,86
1217359,86
17740,86
248838,86
330233,86
417142,86
424710,86
710019,86
746539,86
759792,86
841206,86
975598,86
105834,85
1287583,85
149493,85
178059,85
2034776,85
2078374,85
352827,85
482603,85
49610,85
757845,85
798994,85
1115437,84
1382309,84
14557,84
1533281,84
1685710,84
1687333,84
1718759,84
1736898,84
217213,84
241608,84
325607,84
562000,84
67762,84
679139,84
688908,84
896787,84
1024331,83
1075494,83
1116329,83
1334857,83
1401338,83
1492009,83
1709959,83
1727821,83
173575,83
348210,83
405773,83
48336,83
579564,83
60140,83
970490,83
1009183,82
1180493,82
1191716,82
