receiver,count
external,900
839736,443
1250778,79
990711,79
14557,78
60140,78
869366,78
1164114,77
1180493,77
28721,77
1137983,76
325607,76
1915615,75
1971204,75
1942927,74
360857,74
482636,74
1152794,73
1730626,73
1152015,72
1203764,71
1536579,71
1656581,71
170786,71
1768688,71
587445,71
374448,70
48336,70
759792,70
782299,70
800724,70
908943,70
1149129,69
1191147,69
1315406,69
1382309,69
1544108,69
2025633,69
662594,69
1218278,68
1706585,68
392782,68
65486,67
1406300,66
1050842,65
1818636,65
445984,65
912572,65
1138370,64
1699226,64
1741732,64
182809,64
400344,64
495118,64
657292,64
860506,64
1801467,63
1913015,63
679139,63
935851,63
1014468,62
512272,62
862836,62
1119806,61
1155913,61
1340914,61
1770588,61
1882328,61
2025345,61
420626,61
505361,61
911823,61
944383,61
1091843,60
1190131,60
1201132,60
1346982,60
135782,60
311902,60
353958,60
786928,60
110200,59
1162133,59
1208888,59
1307549,59
131905,59
1320125,59
1441614,59
1687333,59
1763220,59
1808298,59
1810596,59
1935961,59
2008857,59
436644,59
717179,59
832516,59
905838,59
1179385,58
1416972,58
1469505,58
2028377,58
429404,58
1190780,57
1364861,57
1368412,57
138952,57
1538199,57
1559001,57
1576221,57
1580679,57
1707741,57
183618,57
1844535,57
1955415,57
2093864,57
266303,57
374500,57
579564,57
677275,57
710019,57
937459,57
94140,57
1058071,56
112324,56
1566008,56
1769075,56
1869353,56
220105,56
482603,56
713536,56
7228,56
821526,56
874520,56
1015080,55
1075885,55
1383898,55
1629849,55
1800541,55
1940331,55
2026293,55
2066397,55
273315,55
449362,55
1464565,54
1544975,54
2013533,54
2017255,54
2068254,54
307995,54
315683,54
424710,54
535955,54
554286,54
707450,54
1060039,53
1115437,53
1324594,53
1415191,53
1433466,53
1588308,53
1711266,53
17740,53
1919486,53
2095479,53
40062,53
412874,53
456790,53
525272,53
566357,53
713288,53
792368,53
798994,53
1031147,52
1151513,52
1227319,52
1870006,52
1937540,52
474742,52
858748,52
982692,52
1033825,51
1073933,51
1101361,51
1810761,51
442091,51
729136,51
834234,51
1350010,50
1406931,50
1651502,50
1985523,50
2001998,50
2091938,50
446257,50
547838,50
634880,50
711205,50
1009183,49
1333235,49
1409556,49
1815320,49
185956,49
1900699,49
1910940,49
1977815,49
236342,49
962347,49
2022453,48
664979,48
789396,48
1056227,47
1110694,47
1446911,47
1588833,47
392025,47
909448,47
1071824,46
1247737,46
168011,46
242845,46
371008,46
382158,46
497149,46
995009,46
1415184,45
1709959,45
1723050,45
1810521,45
1858014,45
1900049,45
1916317,45
195725,45
824420,45
896787,45
1213942,44
120615,43
133085,43
1488263,43
1642591,43
1794987,43
1873126,43
450460,43
562000,43
801953,43
848722,43
870731,43
964113,43
1102428,42
1568439,42
1646069,42
1796799,42
2053111,42
212247,42
216468,42
828045,42
1003815,41
1046898,41
1050809,41
1225597,41
1296858,41
1319857,41
133205,41
1622819,41
1679104,41
1780934,41
1873197,41
221107,41
346215,41
56079,41
577512,41
827497,41
1025627,40
1029098,40
1104900,40
1454634,40
1643102,40
1664957,40
182729,40
322237,40
549795,40
549850,40
768020,40
808354,40
984793,40
1188663,39
12470,39
1421396,39
149493,39
1659439,39
1756424,39
1985807,39
281389,39
405927,39
551840,39
602296,39
676142,39
910112,39
935734,39
1048364,38
106861,38
1204869,38
1235498,38
1353161,38
1566396,38
1741587,38
1969042,38
2065050,38
248838,38
383055,38
564763,38
583927,38
87647,38
975742,38
97824,38
993331,38
1024331,37
1175402,37
1348596,37
149853,37
1615218,37
1715217,37
1718759,37
178059,37
1799047,37
1835351,37
1849867,37
2009131,37
2034776,37
2052272,37
217213,37
379679,37
405773,37
564647,37
61313,37
746539,37
784566,37
1038241,36
1060904,36
1208846,36
1217359,36
1229798,36
1238599,36
1338832,36
1419334,36
1431931,36
1560498,36
1634397,36
1647208,36
1653563,36
1759402,36
1807223,36
1895009,36
1983168,36
199976,36
206379,36
2079223,36
329216,36
417142,36
495857,36
559418,36
644080,36
667435,36
765962,36
987837,36
996390,36
1122878,35
1205773,35
1287583,35
1312391,35
1374645,35
1428078,35
1671438,35
1736670,35
1750809,35
1916502,35
2013854,35
330233,35
352827,35
49610,35
708548,35
96728,35
105834,34
1156938,34
1314488,34
1334857,34
1431376,34
1533281,34
1632214,34
1728432,34
1749221,34
1758474,34
1759251,34
1880893,34
1913329,34
1915367,34
1950033,34
195015,34
2082743,34
2088259,34
298495,34
533798,34
748719,34
912353,34
994541,34
1257525,33
1492009,33
160919,33
432089,33
524698,33
744017,33
902530,33
953336,33
1268119,32
1270542,32
1388440,32
1412361,32
1416805,32
1513840,32
1576656,32
1744789,32
1896855,32
2085735,32
727998,32
74113,32
7509,32
810466,32
1244573,31
1283332,31
1727,31
405852,31
428582,31
51389,31
640448,31
970547,31
108717,30
1252377,30
1495912,30
1742491,30
357130,30
429515,30
921779,30
102963,29
1101472,29
1130496,29
1197,29
1313620,29
1376114,29
1326471,28
1368389,28
1455231,28
1516371,28
1614499,28
1732710,28
1766662,28
1784252,28
241608,28
49375,28
651100,28
67762,28
688908,28
739490,28
1063010,27
1140475,27
1400659,27
1529852,27
1532810,27
168587,27
1865282,27
772368,27
1436500,26
1640943,26
516710,26
525323,26
1149603,25
1480813,25
1626029,25
1848459,25
1128580,24
1320649,24
1578380,24
1688270,24
1702690,24
484248,24
733140,24
931011,24
1134800,23
1168991,23
1508923,23
1811688,23
307107,23
838917,23
1085001,22
128533,22
1388162,22
1685710,22
21979,22
246027,22
456254,22
590805,22
74613,22
803659,22
1016253,21
1116329,21
1280922,21
1357973,21
1467015,21
170570,21
1858381,21
1902375,21
2051549,21
2056876,21
297404,21
378695,21
530908,21
580785,21
581794,21
692899,21
805298,21
828737,21
854868,21
985277,21
1034802,20
1060632,20
1111313,20
1143856,20
1203064,20
1216173,20
1262651,20
1300247,20
1321359,20
1470665,20
15466,20
1615853,20
1643702,20
1660198,20
1841510,20
19249,20
1997632,20
273492,20
327024,20
365994,20
376187,20
552487,20
832662,20
968967,20
97613,20
1076477,19
1215994,19
1230809,19
1281551,19
131876,19
1342699,19
1358477,19
1427875,19
1460660,19
1535918,19
1581087,19
1620771,19
1623035,19
1643467,19
170456,19
1707585,19
1813111,19
1952914,19
1964024,19
2007364,19
2078374,19
286210,19
36486,19
376904,19
38492,19
427170,19
440632,19
515929,19
631684,19
675346,19
715390,19
731443,19
86940,19
918738,19
941906,19
947320,19
968489,19
969340,19
972532,19
992045,19
1045021,18
111118,18
1223310,18
1229137,18
1334972,18
1405426,18
1411980,18
1432187,18
143415,18
1571183,18
1633558,18
1799299,18
1825209,18
1848529,18
1892706,18
285969,18
400640,18
445493,18
451650,18
591820,18
618704,18
74616,18
