receiver,count
external,995
839736,451
753372,121
1412069,119
233092,112
444832,110
798869,110
1277912,109
794134,109
1282682,107
1395063,107
1399677,106
1626829,106
1586611,104
261813,104
1059462,102
838237,102
1398362,101
1576012,101
785770,101
841206,101
1078353,100
1870294,100
700316,99
1351786,98
1843430,98
1680940,97
224350,97
1436267,96
1725134,96
46776,96
1292409,95
1992055,95
2061456,95
1200333,94
1341652,94
907043,94
116446,93
57990,92
1324998,91
1972602,91
2084370,91
920903,91
1586215,90
1681929,90
945534,90
1074159,89
1196189,89
1221080,89
1416550,89
410107,89
568190,89
1084959,88
1362007,88
1639323,88
1336358,87
2082743,87
902702,87
1238507,86
1303632,86
1377134,86
1418363,86
51389,86
871111,86
1785930,85
1170107,84
1575904,84
1576656,84
161753,84
1633069,84
1646028,84
533435,84
566139,84
589095,84
939176,84
1923686,83
1958633,83
2071114,83
36415,83
503736,83
748592,83
100025,82
122704,82
1902375,82
1931939,82
612457,82
837846,82
876572,82
1002250,81
1496596,81
1934504,80
321173,80
1118027,79
160977,79
540014,79
677461,79
75352,79
91683,79
956264,79
1258281,78
1389449,78
1841799,78
294921,78
672918,78
825722,78
914298,78
1092832,77
1102616,77
169507,77
1744789,77
1899097,77
41498,77
709987,77
185737,76
1913329,76
234695,76
266162,76
281976,76
299798,76
514260,76
1481568,75
1610127,75
1749673,75
713503,75
800016,75
1115836,74
1203179,74
1710605,74
1945940,74
2012696,74
674451,74
780234,74
1022105,73
1393316,73
1455231,73
1867121,73
1896855,73
737575,73
873104,73
903262,73
1197,72
1240976,72
1514382,72
1896535,72
277274,72
1547860,71
166900,71
1731704,71
626870,71
67762,71
688908,71
809385,71
929454,71
962998,71
1203064,70
1755552,70
1766662,70
231671,70
409211,70
422678,70
605746,70
715390,70
83986,70
1191716,69
1431376,69
1508886,69
1886954,69
1971401,69
202253,69
2085735,69
524698,69
533798,69
739490,69
1138947,68
1336065,68
1424087,68
1655147,68
1766843,68
235720,68
464830,68
478917,68
95161,68
1010003,67
1270542,67
139065,67
1487524,67
1532810,67
1881213,67
579394,67
659239,67
1210985,66
1383154,66
1416805,66
1539098,66
1794996,66
1797386,66
1810632,66
257896,66
478368,66
874887,66
928667,66
954958,66
97597,66
98191,66
1300247,65
1313620,65
1374645,65
1425360,65
1444475,65
1533281,65
1574245,65
1691078,65
1714172,65
1759291,65
1888527,65
429515,65
432089,65
516710,65
756638,65
757845,65
818338,65
1350140,64
139371,64
1601754,64
346527,64
598965,64
750693,64
805707,64
1156938,63
1528582,63
1556604,63
1623641,63
1651327,63
178059,63
1880893,63
391086,63
42045,63
747001,63
912353,63
109024,62
1137840,62
1323604,62
1345871,62
1549439,62
1571183,62
1603285,62
1758474,62
182729,62
196389,62
336323,62
75964,62
930531,62
1303315,61
1428078,61
2023929,61
2088420,61
345853,61
38622,61
1357509,60
1357618,60
2032437,60
591820,60
6534,60
1068817,59
1161889,59
1310592,59
1339900,59
312564,59
574204,59
685622,59
1076477,58
1208350,58
1250941,58
1300737,58
1447767,58
1515007,58
1534016,58
1848137,58
2033347,58
379254,58
1017423,57
1344509,57
149356,57
1707232,57
1778970,57
1892706,57
1933827,57
202739,57
2027689,57
273492,57
328433,57
563231,57
611316,57
633338,57
911140,57
921586,57
965731,57
1114109,56
1338306,56
1562044,56
1716503,56
1735907,56
1830169,56
1904077,56
2061758,56
832662,56
974019,56
1284587,55
131599,55
1398358,55
671520,55
953237,55
1021169,54
1617273,54
170550,54
1814460,54
1861684,54
298495,54
759648,54
1234698,53
1270619,53
1544045,53
1615419,53
1724525,53
187421,53
1936555,53
1952269,53
2043464,53
517737,53
904228,53
985277,53
1001992,52
1198261,52
1426485,52
1813981,52
1894006,52
1939998,52
