receiver,count
1278894,7799
external,912
839736,444
1321359,166
382365,166
128533,165
809736,162
1993180,158
1527441,157
484248,157
1508923,155
805298,152
1812811,151
575483,151
49375,147
1430803,144
1570102,143
1250700,140
1480813,140
2051549,140
1241160,139
1994470,139
152338,138
1111313,137
1143856,137
1181215,137
1859190,137
48730,136
1280922,135
1317709,135
1594431,135
580785,135
581794,135
74613,135
171002,134
38492,134
838917,134
1763715,133
2091426,132
813540,132
1237943,131
733140,131
1116329,130
1134424,130
1749109,129
1997632,129
992263,129
1327711,128
427493,128
440632,128
179142,127
131876,126
1223310,125
1796737,125
392869,125
1490672,124
1603900,124
266349,124
349317,124
418150,124
1692925,123
1892706,123
156781,121
1660198,121
277274,121
1452405,119
1537207,119
15466,119
210814,119
970490,119
1357973,118
297404,118
1152246,117
1325295,117
153470,117
748592,117
345618,116
1098358,115
1049061,114
677582,114
1045021,113
1683303,113
1830983,113
2047880,113
1224245,112
1459714,112
1786015,112
312564,112
316323,112
462663,112
750980,112
931698,112
95161,112
567841,111
1366970,110
1858381,110
2081131,110
357245,110
1524498,109
184869,109
731282,109
1393253,108
1394918,108
1417243,108
295863,108
843401,108
841387,107
1425352,106
1547860,106
1946142,106
20967,106
220550,106
398487,106
715390,106
821251,106
910939,106
1754028,105
1815816,105
1269351,104
1305659,104
1468447,104
557026,104
739949,104
865037,104
1002597,103
1554678,103
1679345,103
191677,103
1936854,103
642982,103
787796,103
813636,103
1651940,102
1770468,102
1941455,102
2018684,102
2060106,102
258967,102
473066,102
970160,102
1284357,101
1312277,101
1346967,101
1706538,101
211950,101
342516,101
405279,101
543168,101
62641,101
952821,101
1143639,100
1165425,100
1178195,100
1231028,100
480696,100
580486,100
825466,100
1796195,99
384298,99
38622,99
536972,99
609256,99
790661,99
92759,99
1410699,98
1449824,98
1489409,98
1946314,98
232490,98
356972,98
797317,98
1194287,97
589598,97
598158,97
83986,97
986349,97
1202675,96
1797310,96
1840656,96
510274,96
708080,96
753509,96
90317,96
1083305,95
2038667,95
670093,95
756638,95
888093,95
965076,95
1188816,94
511781,94
700779,94
737575,94
742371,94
754085,94
800081,94
849738,94
875863,94
1040142,93
1079396,93
1373261,93
1678785,93
1739457,93
1873607,93
1899005,93
688673,93
6936,93
1032029,92
1082547,92
1157004,92
1504044,92
2052043,92
257896,92
83376,92
991160,92
1152233,91
1203064,91
1208350,91
1372177,91
143415,91
1485916,91
165328,91
169797,91
1902375,91
1949435,91
653975,91
724670,91
