receiver,count
1278894,13086
external,1569
839736,753
1370098,140
1239885,139
252538,138
1726319,134
762721,133
1303315,132
724568,132
1192199,126
1560027,126
47304,123
856067,122
904228,121
1582176,120
1509997,119
755524,119
1956087,118
1480653,116
1336358,115
2065384,115
1128869,114
1564331,114
2061758,114
1118027,113
1436267,113
1601754,113
1731652,113
1908858,113
1399677,112
243764,112
810123,112
965731,112
1191716,111
207433,111
1545979,110
324342,110
512390,110
903262,109
120041,108
1234698,108
1300247,108
1433827,108
1460343,108
2071898,108
821721,108
1259811,107
1369855,107
1432187,107
858902,107
956264,107
1544045,106
175908,106
1762208,106
952542,106
98191,106
1427875,105
1515007,105
202739,105
30224,105
550826,105
59466,105
718374,105
1334972,104
1351786,104
1768640,104
1746052,103
1986471,103
273492,103
410107,103
469815,103
748578,103
939295,103
973673,103
1292409,102
1475742,102
1490672,102
1509539,102
1794675,102
1903948,102
223773,102
1084959,101
190991,101
2034995,101
266162,101
353561,101
1034308,100
1446356,100
1623035,100
1985225,100
2077685,100
674451,100
766410,100
941906,100
1270017,99
1270619,99
1299293,99
1643467,99
1691078,99
1809183,99
678336,99
1091991,98
1248270,98
1971401,98
26257,98
545903,98
784799,98
805707,98
1318331,97
1412069,97
1576656,97
425748,97
927415,97
1208756,96
1250941,96
1981646,96
20133,96
439136,96
1198261,95
1539098,95
1685019,95
178059,95
1815526,95
1912746,95
203875,95
503736,95
516710,95
619203,95
733520,95
785288,95
980953,95
999764,95
1156938,94
1314882,94
1489396,94
1514680,94
1533281,94
1561773,94
1626860,94
244444,94
38417,94
717547,94
810735,94
950532,94
1181068,93
1563054,93
1588734,93
1617273,93
162850,93
1681027,93
1813623,93
1845019,93
235720,93
1176471,92
1277912,92
1579817,92
1582713,92
1634256,92
1903696,92
456718,92
703296,92
709987,92
711985,92
767871,92
984561,92
1142491,91
1161889,91
1336258,91
1388162,91
1904077,91
291785,91
891979,91
1112165,90
1622393,90
1790577,90
2018496,90
2023929,90
2088843,90
2095890,90
239810,90
583339,90
816196,90
1070212,89
1344509,89
149874,89
1681031,89
2032437,89
2076509,89
256649,89
360228,89
36486,89
462663,89
51389,89
554372,89
563574,89
67762,89
1022105,88
1153615,88
1240976,88
1399755,88
1586611,88
166900,88
1843430,88
265815,88
441197,88
928667,88
992045,88
1039753,87
1095420,87
1110065,87
1398362,87
1426485,87
1464155,87
1562044,87
1652883,87
1680940,87
196389,87
262139,87
297404,87
584127,87
868805,87
891798,87
965666,87
1128580,86
1272617,86
1336065,86
1411375,86
1683666,86
50426,86
560144,86
74616,86
747001,86
873104,86
924187,86
929682,86
1024884,85
1036789,85
1086187,85
1624919,85
1744789,85
563231,85
568190,85
659239,85
660563,85
724670,85
734279,85
968830,85
985277,85
1455231,84
1596636,84
1640572,84
1724134,84
195712,84
224350,84
234695,84
253084,84
286210,84
291118,84
318235,84
318643,84
912353,84
1023477,83
122704,83
1253374,83
1270542,83
1428078,83
1572385,83
1579359,83
1651327,83
171206,83
1722301,83
1841819,83
1896855,83
1925280,83
1952269,83
1986103,83
2000836,83
328433,83
427249,83
504300,83
609246,83
759648,83
781307,83
826185,83
893388,83
911140,83
1102616,82
1125378,82
1150798,82
134210,82
1556604,82
1631849,82
177631,82
1780901,82
1957019,82
533798,82
731443,82
818338,82
83986,82
941228,82
1192446,81
1210985,81
15466,81
1639323,81
1785930,81
1972602,81
2050618,81
233092,81
38489,81
688908,81
827522,81
1032029,80
1084503,80
114265,80
1195555,80
135373,80
1537249,80
1570485,80
