receiver,count
1278894,16853
external,1918
839736,1012
168011,158
549850,145
1346982,144
1588833,144
560023,143
1307549,138
1411980,136
2025345,136
986349,136
1073933,135
1642591,135
315683,135
429404,135
566357,133
944383,133
38622,131
1810521,130
1952914,130
1769075,129
1056227,128
1071824,127
1091843,126
1469505,126
427170,124
1368412,123
858748,123
1723050,122
482603,122
1873126,121
579564,121
1058071,120
2068254,120
1796799,119
828045,119
962347,119
1033825,118
1050809,118
1208888,118
995009,118
111118,117
1115437,117
242845,117
56079,117
713536,117
848722,117
1416972,116
970160,116
1158948,115
1588308,115
1076477,114
497149,114
590805,114
821526,114
1003815,113
2095479,113
462663,113
969340,113
1320125,112
1808298,112
1985807,112
220105,112
495118,112
798994,112
930542,112
112324,111
1190780,111
1204869,111
1858014,111
236342,111
640448,111
937459,111
1707741,110
911823,110
935851,110
1244573,109
1538199,109
1014468,108
1082547,108
1647208,108
1688270,108
1741732,108
392025,108
514417,108
525272,108
554286,108
717179,108
1060039,107
1190131,107
1810761,107
1844535,107
968489,107
1356570,106
1566008,106
1744789,106
1801467,106
2022453,106
212247,106
382158,106
12470,105
1488263,105
1490672,105
1950033,105
2078374,105
515929,105
710019,105
756638,105
1333235,104
2007364,104
266303,104
707450,104
7228,104
782299,104
870731,104
968967,104
1048364,103
1096872,103
1353161,103
1383898,103
1406300,103
1620771,103
1848459,103
2093864,103
353958,103
677275,103
1015080,102
1208846,102
1340914,102
1709959,102
1800541,102
273315,102
910112,102
1098358,101
1119806,101
1346967,101
1679104,101
195725,101
376904,101
6534,101
692899,101
789396,101
827497,101
1029098,100
1031147,100
1312391,100
1433466,100
1560498,100
1576221,100
1810596,100
199976,100
94140,100
1149129,99
1492009,99
1711266,99
2017255,99
577512,99
620184,99
824420,99
83986,99
987837,99
1162133,98
1208350,98
1213942,98
1280922,98
1718759,98
325607,98
562000,98
1656581,97
1825209,97
1940331,97
2001998,97
424710,97
661368,97
711205,97
813636,97
866636,97
1247737,96
1410699,96
1799047,96
360857,96
374448,96
786928,96
909448,96
982692,96
1110694,95
1179385,95
1324594,95
1415184,95
1664957,95
1955415,95
1977815,95
464830,95
512272,95
60140,95
834234,95
1166122,94
131905,94
1534016,94
1549439,94
1615218,94
1807223,94
311902,94
374500,94
456790,94
495857,94
935776,94
1009183,93
1421396,93
1692925,93
1900049,93
1913015,93
2091938,93
277274,93
330233,93
420626,93
972532,93
110200,92
1175402,92
1215994,92
1446911,92
1574967,92
1629849,92
1653563,92
1935961,92
2056876,92
365994,92
474742,92
549795,92
651100,92
664979,92
784566,92
862836,92
874520,92
90317,92
97824,92
1046898,91
120615,91
1228166,91
133085,91
1460660,91
1559001,91
171002,91
1730737,91
1813111,91
1919486,91
400640,91
631684,91
1568439,90
185956,90
1869353,90
587445,90
1039958,89
1168991,89
1217359,89
1225597,89
1915615,89
1916317,89
505361,89
516710,89
921779,89
1034802,88
1203064,88
1250778,88
1315406,88
1350010,88
149853,88
1741587,88
1870006,88
216468,88
449362,88
1218278,87
1841510,87
348210,87
450460,87
748592,87
856067,87
896787,87
970490,87
1025627,86
1405426,86
1566396,86
1671438,86
1749109,86
2051549,86
2066397,86
2088259,86
379254,86
395636,86
48730,86
589598,86
679139,86
95161,86
1102428,85
1221080,85
1281551,85
1287583,85
1415191,85
170456,85
1763220,85
1895027,85
551840,85
657292,85
744017,85
759792,85
792368,85
800724,85
964113,85
1063010,84
1083901,84
1203764,84
1262651,84
1313620,84
1406931,84
1643702,84
240876,84
40062,84
445493,84
502803,84
908943,84
910832,84
1075494,83
1224245,83
1345871,83
1409556,83
1513840,83
1580679,83
1892706,83
1985523,83
307107,83
392782,83
418150,83
451555,83
49375,83
675346,83
808354,83
810735,83
829943,83
1132417,82
1700246,82
1750809,82
1811495,82
1937540,82
400344,82
591820,82
74113,82
798869,82
832662,82
988972,82
1075885,81
1118027,81
1382309,81
1464155,81
1643102,81
1683303,81
1688395,81
182809,81
1858381,81
1902375,81
19249,81
2053111,81
2079223,81
2082743,81
257896,81
357245,81
105834,80
1201132,80
1535918,80
1715217,80
564763,80
874887,80
910939,80
912572,80
1191147,79
1230809,79
1296858,79
153470,79
1615853,79
1730626,79
1896535,79
248838,79
634880,79
860506,79
