receiver,count
external,233
839736,111
2015129,59
250943,58
428815,57
506611,57
325528,56
265272,55
393354,54
479433,54
1846280,53
750143,53
918616,53
1234605,52
1371106,52
1836075,52
1840656,52
1942625,52
375714,52
574210,52
997011,52
140461,51
225622,51
374824,51
804851,51
973665,51
1147212,50
48628,50
1155879,49
1242167,49
1262713,49
1747170,49
191677,49
209832,49
766395,49
1172390,48
1314558,48
149913,48
1578523,48
1745223,48
401428,48
795501,48
849738,48
912895,48
934074,48
1127694,47
1216465,47
134366,47
1549361,47
1695328,47
203445,47
670093,47
723987,47
1342832,46
1382417,46
1494697,46
1522908,46
1632214,46
1684033,46
1860181,46
1932220,46
2013273,46
2089499,46
238279,46
744700,46
790661,46
996268,46
1042280,45
1304658,45
1862455,45
190992,45
239338,45
534277,45
597706,45
764255,45
1251090,44
125303,44
1326471,44
151265,44
1706832,44
173102,44
1739364,44
1799033,44
184869,44
24136,44
356972,44
422666,44
538957,44
704378,44
977669,44
1176992,43
1197655,43
1284357,43
1497676,43
1587850,43
1821472,43
1837146,43
218279,43
232490,43
593615,43
614267,43
682629,43
686348,43
811548,43
883302,43
98371,43
1065491,42
127569,42
1284436,42
1373261,42
1397942,42
1412631,42
1485916,42
1640943,42
1678785,42
1901680,42
1946314,42
211284,42
40881,42
758067,42
868659,42
1086703,41
122952,41
1314084,41
1489409,41
161627,41
1643468,41
1743366,41
186682,41
2068147,41
217614,41
300315,41
35589,41
590105,41
688673,41
731282,41
97241,41
1067572,40
1336623,40
1754028,40
1756058,40
1822174,40
1899005,40
1919714,40
1955205,40
258535,40
33707,40
378101,40
473066,40
525323,40
577528,40
753790,40
8129,40
923924,40
1093721,39
1349217,39
1492370,39
1773283,39
1920255,39
256620,39
298495,39
32672,39
40608,39
480696,39
704362,39
896648,39
986021,39
1101472,38
1130496,38
1208008,38
1283210,38
1310766,38
1435805,38
1797310,38
193629,38
2010383,38
215916,38
570711,38
71731,38
829110,38
1287379,37
1366676,37
1394918,37
1513840,37
1529852,37
165328,37
1740829,37
1949435,37
64694,37
653975,37
699874,37
970547,37
1148414,36
1157004,36
133205,36
1446794,36
1492009,36
1791838,36
2038667,36
742371,36
772368,36
97456,36
1083305,35
1180901,35
1188816,35
1223224,35
1283332,35
1323375,35
1415170,35
1861684,35
313742,35
352736,35
449158,35
538702,35
543168,35
759256,35
1042152,34
1267964,34
1334236,34
1368389,34
1394838,34
1419751,34
1778371,34
1865282,34
1885677,34
1935883,34
206661,34
255983,34
302331,34
462140,34
566662,34
727998,34
762079,34
821572,34
992334,34
1229660,33
1252119,33
1388440,33
2007219,33
316323,33
384298,33
415477,33
455154,33
480776,33
750980,33
754085,33
802526,33
923529,33
953336,33
1027078,32
1133935,32
124408,32
1728432,32
1775516,32
1838792,32
1873033,32
280592,32
742301,32
923097,32
996760,32
1372177,31
1468447,31
148043,31
1527872,31
1589400,31
2009087,31
856573,31
101816,30
1062596,30
1333640,30
1390774,30
