receiver,count
external,1929
839736,1013
1688395,165
1281551,153
1218278,152
1416972,151
170456,150
266303,150
1230809,149
968489,147
1191147,146
1952914,146
376904,146
515929,146
590805,146
988972,146
445493,145
2007364,144
1315406,143
1050809,142
1158948,142
1073933,141
60140,141
353958,139
111118,137
1166122,137
1581087,137
803659,136
1168991,135
1356570,134
19249,134
1228230,133
1647208,133
908943,133
458951,132
1083901,131
1643702,131
620184,130
1615853,129
1769075,129
911823,129
972532,129
1149129,128
1382309,128
1808298,128
2025633,128
1940331,127
240876,127
365994,127
94140,127
1138370,126
1536579,126
1620771,126
1763220,126
1825209,126
424710,126
679139,126
1034802,125
2093864,125
427170,125
675346,125
7228,125
987837,125
1058071,124
1469505,124
451555,124
112324,123
1180493,123
1801467,123
587445,123
1137983,122
1203764,122
1768688,122
1942927,122
273315,122
360857,122
566357,122
105834,121
1535918,121
400640,121
514417,121
657292,121
692899,121
869366,121
1566008,120
1566396,120
969340,120
1152015,119
1164114,119
1848459,119
677275,119
910832,119
1132417,118
1188663,118
1204869,118
1320125,118
1538199,118
1841510,118
1915615,118
512272,118
829943,118
1215994,117
149493,117
1699226,117
1813111,117
185956,117
28721,117
662594,117
937459,117
1368148,116
420626,116
49375,116
502803,116
710019,116
717179,116
87647,116
1353161,115
1383898,115
1700246,115
170786,115
1953077,115
400344,115
445984,115
1022772,114
1025627,114
1544108,114
1971204,114
631684,114
862836,114
1368412,113
1707741,113
2013854,113
990711,113
1250778,112
1730626,112
1895027,112
65486,112
782299,112
798994,112
800724,112
860506,112
1152794,111
1162133,111
1190780,111
1656581,111
828045,111
912572,111
1175402,110
1208888,110
1225597,110
1460660,110
2068254,110
325607,110
374448,110
482636,110
866636,110
1411980,109
1568439,109
1750809,109
2095479,109
199976,108
809175,108
1780934,107
1060039,106
14557,106
1671438,106
170570,106
182809,106
220105,106
824420,106
135782,105
1421396,105
1818636,105
392782,105
449362,105
495857,105
910112,105
1155913,104
1324594,104
371008,104
436644,104
1101361,103
1338832,103
1692925,103
460529,103
821526,103
1128580,102
1333235,102
2088259,102
482603,102
875263,102
12470,101
1576221,101
1873126,101
1910940,101
417142,101
759792,101
1614499,100
307995,100
48336,100
757845,100
1208846,99
1287583,99
1406931,99
1629849,99
1950033,99
921779,99
1050842,98
1643102,98
2028377,98
1615218,97
1706585,97
1799047,97
18989,97
861128,97
128533,96
1393253,96
1844535,96
450460,96
485227,96
1015080,95
110200,95
1116329,95
1340914,95
174974,95
827497,95
903723,95
1014468,94
1221080,94
131905,94
1642591,94
1651502,94
640448,94
731443,94
1964725,93
1985807,93
216468,93
38622,93
549795,93
577512,93
856067,93
1350010,92
1741732,92
746539,92
905838,92
985277,92
995009,92
122344,91
1238953,91
1900699,91
2026293,91
703296,91
714380,91
827522,91
842853,91
930542,91
1056227,90
1346982,90
1409556,90
1580679,90
1796799,90
2053111,90
286210,90
525272,90
90317,90
1268119,89
1357973,89
1441614,89
1513840,89
2017255,89
530908,89
748592,89
1223310,88
1312391,88
1368389,88
1560498,88
1659439,88
1727821,88
1770588,88
1915367,88
2008857,88
768020,88
1016253,87
1029098,87
1297877,87
1658699,87
168011,87
1900049,87
257896,87
36486,87
786928,87
1307549,86
1529852,86
1718759,86
1859126,86
1882328,86
1919486,86
1958435,86
1071824,85
1544975,85
1815411,85
554286,85
727998,85
1364861,84
138952,84
1736898,84
2013533,84
560023,84
941906,84
968967,84
1083322,83
1115437,83
1775395,83
1813981,83
1870006,83
2051549,83
379679,83
729136,83
1033825,82
1292409,82
1549439,82
1648452,82
17740,82
535955,82
580785,82
583927,82
74113,82
787178,82
874520,82
914298,82
951610,82
1085001,81
1208350,81
1278894,81
1346967,81
1623035,81
1688270,81
2085735,81
21979,81
644080,81
992045,81
1063010,80
108717,80
1410699,80
171002,80
1810521,80
285969,80
442091,80
696925,80
709987,80
713536,80
1082547,79
1119806,79
1250941,79
1388162,79
1588833,79
2006561,79
2044640,79
747486,79
838917,79
116446,78
1227319,78
1480813,78
1492009,78
1576656,78
1788822,78
1997632,78
2034776,78
311902,78
634880,78
784566,78
83986,78
1096872,77
1401338,77
1643467,77
1685710,77
1702690,77
1711266,77
322237,77
352827,77
505361,77
540495,77
944383,77
1031147,76
1091843,76
1191716,76
1246003,76
1464565,76
1610310,76
1664957,76
1811495,76
1935961,76
304588,76
348210,76
405773,76
446257,76
551840,76
832516,76
870731,76
1020386,75
1098358,75
1270542,75
1336358,75
1436500,75
146186,75
412874,75
676142,75
713288,75
918738,75
947320,75
1045021,74
1319857,74
1640943,74
1811688,74
182878,74
183618,74
2028224,74
464830,74
581794,74
715390,74
1114109,73
1224245,73
1229137,73
1273281,73
1508923,73
248838,73
378695,73
406664,73
497149,73
547951,73
549850,73
6534,73
74616,73
798869,73
810123,73
821721,73
975598,73
986349,73
1405426,72
1800541,72
1815320,72
1899097,72
1958633,72
291785,72
661368,72
1118027,71
1416805,71
1446911,71
1869353,71
1937540,71
195725,71
1959300,71
1967769,71
297404,71
374500,71
395636,71
429404,71
1217359,70
1235498,70
1427875,70
1533281,70
1679104,70
1896535,70
2001998,70
234695,70
248178,70
38492,70
456790,70
51389,70
711205,70
854868,70
86940,70
871111,70
1092832,69
133205,69
1537207,69
2025345,69
2066397,69
357245,69
583339,69
805298,69
875863,69
1009183,68
1048364,68
1149603,68
1151513,68
1201132,68
1411863,68
1464155,68
1749109,68
1815486,68
2056876,68
2078374,68
379254,68
440632,68
516710,68
562000,68
688908,68
74613,68
756638,68
796138,68
848722,68
935851,68
970490,68
1300247,67
1351786,67
153470,67
1578380,67
173575,67
1756424,67
1797386,67
1810761,67
217213,67
246027,67
484248,67
547838,67
579564,67
858748,67
878,67
1076477,66
1134800,66
1179385,66
1280922,66
1345871,66
1537249,66
1660198,66
1977815,66
474742,66
982692,66
1165232,65
1213942,65
131876,65
182729,65
1913015,65
1969042,65
414680,65
418150,65
429515,65
672918,65
1046898,64
1075885,64
1313620,64
1334111,64
1432187,64
1484109,64
1514680,64
1749673,64
1892706,64
307107,64
315683,64
392025,64
48730,64
744017,64
772368,64
931049,64
1111313,63
1400659,63
1415184,63
1449824,63
15466,63
1723050,63
1929446,63
2065050,63
212247,63
410107,63
514438,63
564763,63
651100,63
841206,63
1320649,62
1488263,62
1490672,62
160977,62
1687333,62
1955415,62
1985523,62
206379,62
242845,62
273492,62
896787,62
935776,62
1032029,61
1102616,61
1153044,61
1203411,61
1216173,61
1283332,61
1559001,61
1588308,61
1634397,61
1727,61
1784252,61
1880893,61
2096426,61
367517,61
456254,61
495118,61
533798,61
589598,61
707450,61
810735,61
860772,61
1122923,60
1156938,60
1190131,60
120615,60
1252377,60
1296858,60
135051,60
1376114,60
1467015,60
1579655,60
1683303,60
1759402,60
1773176,60
1843430,60
1858381,60
1896855,60
221107,60
329216,60
832662,60
875420,60
91683,60
963148,60
994541,60
1095420,59
1143856,59
1203064,59
1228166,59
1358477,59
1469128,59
1741587,59
1865282,59
351143,59
61313,59
739490,59
808354,59
106861,58
1321359,58
1399755,58
149853,58
1571183,58
1840629,58
1895009,58
1934504,58
2009131,58
2082743,58
241608,58
430614,58
566139,58
813636,58
909448,58
95161,58
1060632,57
1140475,57
1455231,57
1597320,57
1715217,57
1964024,57
236342,57
312564,57
36415,57
40062,57
591023,57
603369,57
801953,57
825466,57
962347,57
1388440,56
1428078,56
1433466,56
1494148,56
1532810,56
2074808,56
2091938,56
277274,56
281976,56
357130,56
462663,56
559418,56
708080,56
708548,56
792368,56
931011,56
96728,56
1003815,55
1060904,55
1113108,55
1262651,55
1406300,55
1587254,55
1626029,55
1817483,55
1873197,55
195015,55
503736,55
584178,55
602296,55
667855,55
737575,55
834234,55
935734,55
964113,55
1130496,54
1142377,54
1247737,54
1325405,54
1348596,54
143415,54
1707585,54
1736670,54
1744789,54
1758474,54
1794987,54
1862203,54
