receiver,count
external,934
839736,452
1241160,164
1427875,154
1812811,148
1527441,146
382365,144
2091426,143
484248,137
1908858,136
1997632,136
1116329,135
1432187,134
273492,133
838917,131
1250700,130
1446356,130
38492,129
809736,129
1537207,128
1660198,128
1796737,128
33434,128
392869,128
152338,127
776705,127
713254,126
1399755,125
1430803,125
1101472,123
131876,123
1681027,123
1388162,122
1994470,122
1317012,120
703296,120
1111313,119
1357973,119
1612579,119
575483,119
805298,119
1181215,118
1508923,118
1202675,117
6936,117
992045,117
174974,116
1763715,116
48730,116
49375,116
970490,116
1134424,115
1143856,115
1692925,115
440632,115
90317,115
1024085,114
1632214,114
258967,114
345618,114
581794,114
810735,114
2052043,113
427493,113
992263,113
1480813,112
1588412,112
171002,112
1993180,112
733140,112
1082547,111
1157004,111
1255142,111
1300247,111
1334972,111
1570102,111
223773,111
583339,111
750980,111
1393253,110
1446246,110
1224245,109
1246313,109
1248270,109
1280922,109
2007219,109
374824,109
510274,109
580785,109
15466,108
1636010,108
21665,108
810123,108
856573,108
941906,108
1459714,107
1480703,107
422666,107
563629,107
918616,107
104177,106
1400547,106
1998752,106
291785,106
297404,106
349317,106
1321359,105
525323,105
1045021,104
128533,104
1756058,104
217150,104
543168,104
619203,104
918738,104
933372,104
1388440,103
1967769,103
1225393,102
19843,102
2081562,102
239133,102
935776,102
1229660,101
1327711,101
1337278,101
1360498,101
1372177,101
165328,101
50359,101
729698,101
1305659,100
1417243,100
1537249,100
1859190,100
442534,100
873971,100
1283332,99
1426301,99
1514680,99
1899557,99
473066,99
530908,99
74613,99
821721,99
1148414,98
36450,98
856067,98
953336,98
101816,97
1379128,97
1791838,97
418150,97
667855,97
724670,97
739949,97
755524,97
825466,97
83376,97
880807,97
1525975,96
161627,96
1695328,96
2000800,96
316323,96
357245,96
470762,96
64694,96
677582,96
74616,96
813636,96
1008448,95
1090219,95
1128580,95
1203064,95
124408,95
14835,95
179142,95
1813981,95
376187,95
504300,95
865155,95
970160,95
985277,95
1230148,94
1405426,94
1423904,94
2051549,94
444532,94
642982,94
714380,94
823913,94
965076,94
1129455,93
1223310,93
153470,93
1570944,93
1861684,93
2006561,93
2038667,93
356972,93
477978,93
509441,93
731443,93
824998,93
841015,93
1394838,92
1394918,92
1410699,92
1490672,92
1640943,92
173593,92
375714,92
479433,92
653975,92
704362,92
753790,92
759256,92
774798,92
884977,92
938179,92
1188816,91
1437636,91
1476568,91
1557777,91
1643467,91
1753118,91
266280,91
742301,91
910939,91
925233,91
947320,91
1012664,90
1349992,90
1504044,90
1547150,90
1623035,90
277274,90
597706,90
133205,89
1368389,89
1554678,89
1597320,89
1754028,89
1865282,89
1897980,89
321318,89
500215,89
598158,89
688673,89
743963,89
781274,89
896648,89
970547,89
1250941,88
1336623,88
224128,88
352736,88
516262,88
708080,88
923924,88
122952,87
1562625,87
1679345,87
1749109,87
180883,87
2040759,87
286210,87
36486,87
398292,87
525932,87
959427,87
1002597,86
1158920,86
1284357,86
1603900,86
1695419,86
1858381,86
38398,86
521397,86
566662,86
589598,86
706731,86
760596,86
1070212,85
121745,85
1485916,85
1946314,85
2060106,85
48628,85
889291,85
1083305,84
1108000,84
1191435,84
1197655,84
1297648,84
1391505,84
1618056,84
2037299,84
423456,84
511781,84
992688,84
1029726,83
1276986,83
1396757,83
1509307,83
1678785,83
1683303,83
1791156,83
1873607,83
2042540,83
313274,83
405279,83
506678,83
822115,83
931049,83
1263311,82
1576297,82
215916,82
220550,82
455154,82
492974,82
742371,82
787796,82
95161,82
963148,82
1014820,81
1098358,81
1168815,81
1415170,81
1481209,81
1533011,81
1981182,81
250943,81
298495,81
312564,81
435344,81
480776,81
716681,81
968967,81
1152233,80
1165425,80
1334236,80
1366676,80
1513840,80
1607944,80
1728164,80
191677,80
395782,80
699874,80
744700,80
856590,80
875863,80
1027078,79
105732,79
1108472,79
1178195,79
1201175,79
1231028,79
1252119,79
1713904,79
1732392,79
2009087,79
241855,79
378101,79
727998,79
959295,79
1030195,78
1032029,78
143415,78
1449824,78
1489409,78
1755533,78
2010383,78
2081131,78
557026,78
700779,78
775388,78
798869,78
824453,78
864019,78
1040142,77
1130496,77
1173076,77
1314084,77
148882,77
1544742,77
1562105,77
164603,77
1707585,77
1801335,77
1846010,77
255983,77
33417,77
467299,77
58017,77
590105,77
813540,77
1208008,76
1234605,76
1346096,76
1492009,76
161994,76
1920255,76
1996962,76
2017474,76
304161,76
313742,76
536972,76
549003,76
668211,76
721255,76
1020418,75
1042152,75
1197899,75
1346967,75
1633558,75
1728432,75
1739457,75
1885677,75
2080368,75
287675,75
302331,75
33707,75
40881,75
449158,75
737782,75
811548,75
1208151,74
1227574,74
476970,74
485743,74
539907,74
545873,74
762079,74
769381,74
772368,74
818164,74
821837,74
97456,74
1086555,73
1176992,73
1283210,73
1446794,73
184869,73
193629,73
2026615,73
38622,73
446167,73
462140,73
71731,73
8129,73
1485450,72
1873033,72
1991168,72
232490,72
509358,72
849738,72
1094296,71
1241516,71
1468447,71
1797310,71
1813262,71
185523,71
412610,71
580486,71
723987,71
731282,71
1147212,70
1499959,70
1682503,70
1770468,70
1775516,70
1840656,70
265272,70
327024,70
345421,70
428815,70
432283,70
448873,70
462663,70
1297867,69
1678060,69
1740829,69
1759695,69
1871332,69
1932614,69
2028099,69
2046348,69
355680,69
72120,69
81689,69
841387,69
865037,69
146240,68
1749548,68
1838792,68
1946142,68
1991646,68
44403,68
499367,68
519503,68
531338,68
577528,68
934074,68
992334,68
1049061,67
1119337,67
1292929,67
1317709,67
1492370,67
1623490,67
1788018,67
1817739,67
235093,67
670093,67
674611,67
677589,67
92759,67
998420,67
1063775,66
1208350,66
1495587,66
1529852,66
1616474,66
1643468,66
1696753,66
1743350,66
1796195,66
1949435,66
380915,66
415477,66
571810,66
6534,66
748592,66
923529,66
1086703,65
1117298,65
1326471,65
1375289,65
1390774,65
1959217,65
245969,65
266349,65
480696,65
790661,65
901297,65
952821,65
1218456,64
1269351,64
1278894,64
1349217,64
1414966,64
1759022,64
1804735,64
356540,64
897556,64
1143639,63
1943228,63
239338,63
265730,63
586185,63
734861,63
774775,63
83986,63
1176719,62
1342832,62
1510830,62
1651940,62
1941455,62
256620,62
37330,62
65109,62
931698,62
1050928,61
1241725,61
1882987,61
2089499,61
292049,61
295863,61
567841,61
644063,61
1051158,60
1173915,60
134366,60
1388022,60
1687983,60
1706538,60
1830983,60
384298,60
444297,60
94185,60
1060157,59
2068147,59
636911,59
99609,59
109455,58
1152246,58
1373261,58
149913,58
1513573,58
1622104,58
179988,58
1814880,58
1835505,58
1902375,58
1942625,58
2015129,58
227048,58
258503,58
275317,58
1045980,57
1075494,57
1522908,57
1547860,57
168587,57
1848529,57
1862567,57
1874534,57
1899005,57
1987765,57
2057133,57
325528,57
437544,57
561890,57
618704,57
767374,57
1314558,56
1366970,56
1425352,56
1479571,56
1738212,56
1911267,56
216278,56
753509,56
874887,56
1176667,55
1359382,55
1594431,55
1607547,55
1846280,55
1909047,55
2041384,55
342516,55
398487,55
464830,55
596587,55
737575,55
754085,55
1242167,54
1561938,54
1569963,54
1660523,54
1786015,54
1861552,54
580336,54
62641,54
629470,54
757845,54
991160,54
1079396,53
1255453,53
1491664,53
1524498,53
156781,53
1934504,53
1981617,53
20967,53
210814,53
374355,53
574210,53
585760,53
591820,53
715390,53
897257,53
1114109,52
1194287,52
1287379,52
1312277,52
1429549,52
1452405,52
1563928,52
1624321,52
1772919,52
1892706,52
2047880,52
225622,52
756638,52
795501,52
843401,52
871111,52
943737,52
96702,52
993195,52
1289734,51
1298361,51
1325295,51
1526716,51
1848663,51
379254,51
506611,51
523606,51
609256,51
997011,51
1071678,50
1371106,50
1416116,50
1549439,50
1815816,50
800081,50
1928375,49
2013273,49
1381070,48
1534016,48
1711423,48
821251,48
864973,48
1584066,47
1747170,47
1906865,47
2076701,47
2091832,47
579220,47
766395,47
941,47
129457,46
1424087,46
1521668,46
537824,46
1048798,45
1668273,45
169797,45
1936854,45
474236,45
797317,45
211950,44
353069,44
638964,44
735424,44
973665,44
986349,44
1076477,43
1109689,43
1155879,43
1381453,43
140029,43
1571183,43
1639202,43
1944495,43
1997596,43
288909,43
31954,43
888093,43
918404,43
1345871,42
1496683,42
1574967,42
1952341,42
560114,42
801862,42
832662,42
1028085,41
1132076,41
1237943,41
1295158,41
149057,41
2018684,41
383458,41
468242,41
703792,41
1319731,40
1658699,40
1912164,40
367517,40
698208,40
710414,40
724433,40
1360715,39
1444056,39
197811,39
303603,39
618278,39
651835,39
861939,39
872243,39
963448,39
983590,39
105229,38
1822625,38
257896,38
452530,38
1274841,37
1319602,37
1509340,37
1611783,37
1750125,37
176423,37
1803705,37
1914254,37
2001739,37
500451,37
78603,37
1461327,36
1710420,36
1841960,36
532424,36
116009,35
1351556,35
1566170,35
302771,35
357179,35
419467,35
480467,35
863925,35
970012,35
1530719,34
1823484,34
1960107,34
309261,34
439105,34
942846,34
1691480,33
1788413,33
1875935,33
258314,33
504575,33
689330,33
985107,33
1455873,32
1656601,32
1668783,32
2042333,32
2095583,32
289181,32
731228,32
904030,32
1084500,31
1469128,31
1495961,31
1588767,31
1836866,31
345382,31
910527,31
932874,31
1177549,30
1233318,30
125303,30
1532160,30
1596977,30
1627198,30
173102,30
1862586,30
248178,30
268856,30
299728,30
750143,30
818140,30
1006895,29
1080655,29
1141064,29
1172390,29
1205461,29
126182,29
1494697,29
1578523,29
1764153,29
1773283,29
1837146,29
1932220,29
193621,29
2079003,29
494296,29
574013,29
73216,29
804851,29
845597,29
1042280,28
1127694,28
1170077,28
11810,28
1196711,28
1297877,28
1363807,28
1385557,28
1626629,28
1631284,28
1683311,28
1684033,28
1822171,28
1836075,28
297336,28
32672,28
437652,28
602428,28
664389,28
703402,28
830648,28
855567,28
931476,28
98371,28
1061455,27
1180630,27
1394901,27
1435805,27
1563653,27
1786133,27
1901680,27
209832,27
25802,27
405703,27
524677,27
538957,27
539386,27
613142,27
643918,27
822246,27
835642,27
912895,27
937230,27
973062,27
977669,27
986021,27
1047819,26
1108132,26
1284436,26
1739364,26
18121,26
1871817,26
1881823,26
1901765,26
190992,26
196239,26
203445,26
2069587,26
300315,26
302897,26
393354,26
401428,26
518531,26
557591,26
637018,26
644244,26
794748,26
868659,26
1014505,25
1174742,25
1248261,25
1262713,25
1267918,25
1304658,25
1323723,25
1342819,25
1353005,25
140461,25
1412224,25
1428997,25
1522107,25
1549219,25
1567047,25
1673153,25
1712731,25
1745223,25
1754702,25
1860181,25
1873375,25
1919714,25
2083613,25
2085655,25
218279,25
266580,25
286746,25
408230,25
455752,25
487752,25
551928,25
673451,25
690597,25
711179,25
85750,25
1093721,24
1154043,24
1170377,24
1184365,24
1261486,24
1324567,24
135051,24
161395,24
1831128,24
324556,24
534277,24
600044,24
682629,24
707627,24
764255,24
821075,24
1075446,23
1108483,23
1373006,23
1497676,23
1731552,23
1758610,23
1809285,23
1914739,23
1944302,23
1947928,23
2018848,23
2042862,23
220592,23
241972,23
248437,23
331408,23
393107,23
521065,23
651614,23
72385,23
916602,23
1088488,22
1195307,22
128920,22
1456874,22
1492679,22
1528665,22
1646758,22
1764441,22
1800174,22
1846978,22
1912012,22
1922244,22
1970360,22
2074966,22
444761,22
462736,22
4828,22
546825,22
647535,22
667078,22
687631,22
733475,22
798854,22
990529,22
10019,21
1116385,21
1192794,21
1221753,21
1246530,21
1297882,21
1381640,21
1875369,21
1937657,21
1984246,21
544881,21
695020,21
938197,21
1161488,20
1357174,20
1367089,20
1397469,20
1425469,20
1432488,20
1595318,20
1636826,20
1696241,20
174727,20
178304,20
1925213,20
204101,20
238547,20
263393,20
449821,20
510394,20
535691,20
592391,20
649981,20
686158,20
779535,20
927280,20
1138286,19
1180958,19
1265839,19
1416673,19
1463759,19
1813380,19
184333,19
620186,19
813863,19
1325405,18
1525028,18
1528090,18
1584300,18
1607917,18
1687201,18
1763807,18
385687,18
427544,18
431836,18
640904,18
666534,18
697057,18
