sender,count
839736,1002
2093864,333
19249,324
620184,311
1469505,300
1191147,295
182809,282
972532,281
968489,278
48336,277
679139,261
266303,251
111118,244
803659,242
1152015,240
1813111,237
1844535,236
937459,235
1228230,232
1620771,228
995009,228
1058071,226
1801467,226
199976,225
1915615,224
1230809,222
28721,220
325607,220
1175402,219
1416972,218
1016253,214
1235498,211
185956,208
1201132,206
170456,206
246027,206
1155913,202
1368412,202
525272,202
1940331,201
1273281,199
1353161,197
713288,194
1250778,193
713536,192
1218278,191
2028377,191
1356570,189
782299,181
304588,179
914298,178
1513840,177
1535918,177
1132417,176
1659439,174
866636,174
1406931,173
170786,173
2095479,173
374448,173
1882328,171
273315,171
692899,171
1977815,167
378695,166
821526,166
1287583,165
1034802,164
1128580,164
824420,163
910832,163
1119806,161
708548,161
1350010,160
1529852,160
921779,160
36486,159
168011,158
1071824,157
1700246,155
515929,155
1799047,154
589598,151
458951,149
787178,149
1025627,148
1116329,148
552487,147
554286,147
1168991,145
376904,145
505361,145
800724,144
1568439,143
1428078,142
1446675,142
1952914,142
1615218,141
2044640,141
49375,141
1111313,139
1688395,139
285969,139
908943,139
112324,138
1312391,138
1045021,137
1268119,137
2096426,137
240876,137
911823,136
1262651,135
1800541,135
2088259,135
577512,135
1615853,134
1648452,134
918738,134
1246003,133
1003392,132
1610310,132
1971204,132
94140,132
1320125,131
1149129,130
1749109,130
547951,130
1009183,129
2009792,129
445984,129
460529,129
602138,129
858748,129
1848459,128
651100,128
1415184,127
153470,127
1715217,127
1736898,127
1292409,126
149853,126
174974,126
1314947,125
1910940,125
2017255,125
1321639,124
161007,124
731443,124
757845,124
990711,124
1050809,123
1537207,123
7228,123
963148,123
1101361,122
1283332,122
1333235,122
367267,122
405852,122
904119,122
1208888,121
357130,121
514417,121
931049,121
1073933,120
1660198,120
21979,120
1461502,119
2089647,118
596216,118
120615,117
1825209,117
2056876,117
462663,117
1935961,116
809175,116
87647,116
1346982,115
1671438,115
2025633,115
451555,115
484248,115
530908,115
149493,114
65486,114
987837,114
1203064,113
1815411,113
2079223,113
1723050,112
74113,112
1651502,111
1997632,111
2013854,111
610033,111
644080,111
828045,111
1340914,110
1544108,110
1706585,110
406664,110
417142,110
759792,110
887530,110
1357973,109
143415,109
1763220,109
1796799,109
1162133,108
1416805,108
1502642,108
1508923,108
1835351,108
1950033,108
464830,108
829943,108
870731,108
912572,108
1083901,107
1186904,107
1581087,107
1929446,107
424710,107
122344,106
171002,106
903723,106
442091,105
547838,105
1191716,104
1315406,104
1955415,104
1985807,104
2025345,104
405773,104
