sender,count
839736,23654
1278894,16394
692899,348
1615853,330
947320,317
1031147,316
1955415,310
1168991,279
620184,278
731443,258
829943,256
212247,232
1632214,229
874520,229
1364861,228
1882328,228
1092525,226
688908,225
789396,221
38945,219
19249,217
195725,215
445493,215
439435,214
95112,214
662594,213
173575,212
1841510,212
395636,211
1601276,209
1415819,207
230924,204
56079,204
1544975,200
590484,199
930542,199
2013094,198
482603,198
1356570,197
1149603,196
1937540,194
1191147,192
376904,192
1401338,191
174974,191
1115437,190
378695,190
634880,189
1083322,188
119383,188
1464565,188
1020386,187
184252,187
74616,184
942243,184
1407515,183
832516,183
430595,182
1559001,181
1890620,180
1952914,180
377275,180
617679,180
1445696,179
1096872,178
1415191,178
1320383,177
1810596,177
49610,177
1015080,175
1588833,175
1623035,175
779535,175
206002,174
1116329,173
1854198,173
1985523,173
2039599,173
36486,173
1580679,172
2034776,172
393107,172
1319857,171
1760383,171
1046898,170
1858014,170
2007364,170
2028377,170
412874,170
910832,170
1230809,169
1958435,168
2008857,168
547951,168
970547,168
1913015,167
178059,166
2039032,166
211109,166
49375,166
1770588,165
1128580,164
159893,164
2063740,164
1406931,163
1431376,162
432035,162
1148377,161
485227,161
583339,161
834723,161
918738,161
1643702,160
1878897,160
1056227,159
1674198,159
1785546,159
515929,158
1174266,157
1860467,157
502769,156
846957,156
1003815,155
1879593,155
1902375,155
1148774,154
1190131,154
1620233,154
1815486,154
1095309,153
1358477,153
441755,153
86940,153
1250950,152
1336607,152
858748,152
1648452,151
995292,151
1430595,150
1680940,150
264321,150
798994,150
185956,149
1515343,148
1813111,148
112328,147
1281551,147
1873126,147
2007070,147
841206,147
1083901,146
1112414,146
1283332,146
1900049,146
2025345,146
211669,146
516710,146
67294,146
996390,146
1970360,145
237255,145
243033,145
1784252,144
912572,144
953336,144
1225597,143
167417,143
1848459,143
571588,143
58897,143
747486,143
1899097,142
60390,142
1648751,141
958431,141
978007,141
1547860,140
550794,140
1130496,139
1959300,139
230427,139
2022453,138
1360635,137
248838,137
344211,137
549795,137
1082533,136
1336047,136
1849867,136
116607,135
315683,135
885725,135
1806795,134
464830,134
782299,134
112324,133
1300247,133
524698,133
1203064,132
1670498,132
1858381,132
681153,132
787178,132
1906865,131
856067,131
1450164,130
1700246,130
1794987,130
187692,130
382158,130
74613,130
889064,130
1916317,129
1919486,129
2044640,129
277274,129
429515,129
71940,129
879932,129
1702332,128
357245,128
400640,128
733140,128
1534016,127
2022703,126
30643,126
