sender,count
1278894,15039
839736,833
1952914,565
400640,342
631684,327
374448,293
1848459,258
988972,257
866636,241
515929,222
376904,210
49375,209
1742491,194
12470,183
1535918,179
1215994,178
1643102,175
1615853,170
291785,170
1382309,167
1699226,167
646245,167
1780934,166
1155913,165
1576221,165
1315406,164
170456,164
1111313,162
972532,160
220105,158
396329,158
451555,154
590805,154
583339,152
2007364,150
1770588,149
914298,149
1730626,147
1717998,146
982692,145
874520,144
365994,143
1813111,142
2053111,142
905838,142
307995,140
1388162,138
810123,138
1544975,137
583927,137
1162133,136
551933,136
1281551,135
1736670,133
692899,133
966340,133
1464155,132
1865282,132
362183,132
406760,132
781978,132
805298,131
968489,131
985277,131
1492009,130
505361,130
729136,130
985063,130
1168991,129
1310184,129
400344,129
1280922,125
1915615,125
19249,125
195725,125
964113,125
1799047,124
869366,124
2076332,123
657292,123
1138370,122
1166122,122
2013533,122
986349,122
784566,121
717547,120
675346,119
436644,118
458951,117
1065976,116
1229137,116
1364861,116
1763220,116
860506,116
798869,115
1240651,114
1426264,114
1480813,114
1741732,114
1118027,113
133205,113
620184,113
842853,113
94140,113
1250778,112
1955415,112
662594,112
756638,112
992045,112
994541,112
1326471,111
1529852,110
1977815,110
297404,110
1082533,109
1102428,109
1643702,109
28721,109
392782,109
535955,109
1122878,108
1513840,107
1687333,107
182809,107
1083901,106
1025627,105
1406931,105
1851993,105
257896,105
529543,105
856067,105
1031147,104
128533,104
2028224,104
217213,104
530499,104
858748,104
1151513,103
1629849,103
1882328,103
549795,103
1130496,102
1949874,102
74613,102
990711,102
1614952,101
1152015,100
1758848,100
325607,100
410505,100
1050809,99
1221753,98
1630045,98
1314947,97
176233,97
824420,97
907043,97
2093864,96
759792,96
120394,95
1225597,95
1322226,95
2005317,95
213991,95
405927,95
772368,95
1015080,94
1529254,94
1878171,94
1250941,93
1350010,93
1854198,93
49610,93
757845,93
1458636,92
1730737,92
2082743,92
547951,92
1230809,91
1324594,91
1634397,91
484248,91
968967,91
1228166,90
245363,90
286210,90
514438,90
713288,90
810862,90
908943,90
105834,89
170570,89
1889140,89
1942927,89
1950033,89
444898,89
446534,89
482636,89
771453,89
773980,89
1127609,88
120395,88
1240231,88
1332781,88
1353005,88
161007,88
1611603,88
1802636,88
1858783,88
266303,88
344211,88
718607,88
1257525,87
129113,87
1416972,87
442091,87
74616,87
801953,87
1033080,86
1039958,86
1143856,86
1149129,86
1366161,86
1411980,86
436,86
549850,86
86514,86
96728,86
508780,85
547746,85
667435,85
1116893,84
1421396,84
1633069,84
664579,84
786928,84
871111,84
1007782,83
1130591,83
1208846,83
1336280,83
1552550,83
1588833,83
1201132,82
270294,82
453253,82
944383,82
961799,82
1020386,81
1595904,81
1985807,81
2015476,81
482603,81
514417,81
810466,81
896787,81
952853,81
1060039,80
1599137,80
1761460,80
311902,80
525323,80
530908,80
568810,80
106773,79
1622819,79
298495,79
717179,79
1158948,78
120615,78
1300247,78
1667860,78
1895027,78
219473,78
242845,78
578697,78
581794,78
827522,78
987837,78
1593451,77
1756424,77
577512,77
870731,77
953336,77
1349624,76
1647208,76
168011,76
1836866,76
1858180,76
1958435,76
246027,76
816045,76
976785,76
1425469,75
1568439,75
1671438,75
174974,75
1967677,75
31755,75
371008,75
566357,75
111118,74
1130942,74
1644402,74
1660198,74
1986321,74
874286,74
1095420,73
1113108,73
1566008,73
1751670,73
2008857,73
1165756,72
1244573,72
1321359,72
293706,72
1061215,71
1383898,71
1869353,71
1153044,70
1338832,70
351143,70
682565,70
1230569,69
1340914,69
1412361,69
1565670,69
1566396,69
1759251,69
1937540,69
420626,69
589448,69
935851,69
1216173,68
1334972,68
1460660,68
1544108,68
1744789,68
1919486,68
2017255,68
2025633,68
559418,68
675616,68
747056,68
1231738,67
1828054,67
2027740,67
353958,67
51389,67
679139,67
832516,67
1282445,66
1656581,66
1769075,66
1887398,66
205691,66
357130,66
467272,66
713536,66
798609,66
894204,66
927280,66
967171,66
1132417,65
1227319,65
1421497,65
15466,65
1787735,65
1817483,65
1985523,65
1996962,65
277328,65
417142,65
634880,65
677275,65
