sender,count
1908542,127
317896,98
1136565,84
422675,82
1603671,67
1015059,64
1081096,60
515169,60
1331174,57
1932021,55
1461780,54
167351,47
2081357,45
240939,43
495930,43
640611,43
711089,43
1193497,42
1418108,42
167642,42
1703113,42
463272,42
528061,42
1090434,41
1416697,41
1615933,41
1808245,41
1835254,41
1877109,41
2058153,41
316298,41
1071690,40
1629895,40
1634273,40
1670996,40
170586,40
1763862,40
1914163,40
1924013,40
1934190,40
1937981,40
418391,40
54259,40
622026,40
1509112,38
1550677,38
1781266,38
141431,37
27015,37
639330,37
896994,37
1361914,36
144336,36
1539699,36
1551408,36
1950642,36
1198950,35
1042844,34
1106652,33
1662189,33
1719388,33
1774167,33
2079194,33
274750,33
61892,33
631340,33
1715262,32
1964777,32
473009,32
1670710,31
484387,31
735688,31
1492510,30
1659862,30
211273,30
236229,30
424786,30
719374,30
916271,30
1090736,29
1641935,29
619071,29
839736,29
932733,29
1489482,27
1686274,25
485069,24
1364377,22
695426,22
1438447,21
1146036,20
1158442,20
1846909,20
454363,20
1023506,19
457705,19
802986,19
1128373,18
173006,18
507619,18
1159022,17
378443,17
2018291,16
1094071,14
1045438,13
1376451,13
1970153,13
453105,13
1444951,12
589678,12
1157581,9
1665479,8
1130119,6
1964034,6
406813,6
1403562,5
1415247,5
1560231,5
1686461,5
171160,5
2007288,5
143684,4
2033362,4
213408,4
1010763,3
1185003,3
1818480,3
1990129,3
215558,3
395602,3
600577,3
708075,3
764158,3
869906,3
922332,3
1044979,2
119892,2
1236449,2
1358600,2
1359311,2
1374909,2
1377344,2
13876,2
1421691,2
1425856,2
1595626,2
1605640,2
1632736,2
1731218,2
1794268,2
1829299,2
1947496,2
1958051,2
2025597,2
224120,2
257597,2
343755,2
438330,2
549399,2
556094,2
618651,2
625158,2
769128,2
783769,2
913806,2
941481,2
978435,2
1014319,1
104237,1
1076581,1
1099240,1
1153287,1
115904,1
1274671,1
1280903,1
1291642,1
1308552,1
1309498,1
1320776,1
1370814,1
1382265,1
1397795,1
1407160,1
1414198,1
142579,1
142928,1
1433603,1
1446001,1
1450327,1
1474196,1
1480135,1
1484712,1
149510,1
1525717,1
1578816,1
1622809,1
1624236,1
1625707,1
1631511,1
1632770,1
1641524,1
1644652,1
1656838,1
1662926,1
1666657,1
1692159,1
169442,1
1717612,1
1721795,1
1749238,1
1767050,1
1769583,1
1772962,1
1779593,1
1821948,1
1829821,1
1834442,1
1838460,1
1869584,1
1903923,1
1918476,1
1926385,1
1933890,1
1934658,1
1968047,1
1972665,1
1985387,1
1997248,1
2025845,1
2031085,1
2044279,1
2061350,1
2084865,1
2088684,1
257110,1
26180,1
289210,1
339880,1
352310,1
365151,1
373364,1
380513,1
395338,1
406891,1
413545,1
426192,1
454864,1
47291,1
485991,1
493160,1
49836,1
499898,1
507059,1
525407,1
542750,1
546558,1
563175,1
568910,1
607389,1
608616,1
611818,1
616186,1
620366,1
643897,1
685004,1
697951,1
699592,1
708467,1
71526,1
739635,1
744841,1
75552,1
759250,1
761789,1
762473,1
780030,1
782566,1
785897,1
786325,1
789216,1
807358,1
807810,1
831670,1
865604,1
869640,1
878118,1
90727,1
913508,1
955624,1
96515,1
972171,1
994072,1
