sender,count
839736,512
435344,393
1885677,333
729698,286
923924,280
124408,273
215916,264
750980,261
2037299,258
2000800,257
232490,255
455154,247
258967,245
575483,235
543168,230
1547860,228
1755533,228
1691480,226
504300,220
699874,220
1181215,219
810735,210
1334972,208
33434,208
1695328,207
1283210,200
143415,200
668211,200
1946314,199
1372177,196
1388022,196
1537249,193
1317012,190
1366676,190
1859190,190
590105,189
1108000,187
1129455,179
713254,179
356972,177
677582,177
2010383,175
227048,172
97456,172
1147212,171
677589,171
1314084,169
133205,169
1426301,169
173102,169
1191435,168
1417243,168
380915,168
667855,168
480776,167
1394918,166
1012664,165
1321359,165
1862567,164
38622,164
440632,164
1002597,162
1098358,162
525323,162
1349217,161
1349992,160
1117298,159
165328,159
1739457,159
557026,159
797317,159
923529,158
1446246,156
2047880,156
934074,156
357245,154
1040142,153
1202675,153
152338,153
968967,153
1201175,149
1255142,148
1882987,148
1554678,147
2091426,147
1267918,146
1297882,146
744700,144
901297,144
935776,144
1594431,143
398487,143
1357973,142
14835,142
941906,142
1772919,141
742301,141
1208008,140
737575,140
179142,139
444297,139
1814880,138
1817739,138
580486,138
1241516,137
168587,137
1873033,137
1949435,137
2074966,137
959295,137
1276986,136
1427875,136
2081131,136
265730,136
813540,135
485743,134
15466,133
1682503,133
415477,133
733140,133
757845,133
1678060,132
376187,132
511781,131
739949,131
993195,131
220550,128
50359,128
583339,128
1071678,127
173339,127
90317,127
1252119,126
1446794,126
1359382,125
1557777,125
235093,125
774798,125
1660198,124
239133,124
536972,124
1504044,123
2057133,123
1194287,122
1728164,122
1997632,122
216278,122
275317,122
1337278,121
297404,121
1134424,120
1390774,120
179988,120
255983,120
1942625,119
473066,119
760596,119
1297867,118
1495587,118
174974,118
1928375,118
287675,118
422666,118
618704,118
619203,118
925233,118
1346096,117
1492009,117
1624321,117
1188816,116
38398,116
72120,116
1024085,115
302331,115
864019,115
1237943,114
95161,114
1208350,113
1287379,113
151265,113
33417,113
910939,113
1911267,112
199078,112
1165425,111
1400547,111
1570102,111
325528,111
974601,111
1423904,110
1681027,110
1848663,110
509441,110
996268,110
1224245,109
395782,109
1449824,108
1865282,108
292049,108
423456,108
444532,108
530908,108
715390,108
92759,108
1796195,107
506678,107
880807,107
1176992,106
1797310,106
1840656,106
223773,106
265272,106
392869,106
883302,106
1415170,105
1509307,105
1651940,105
1679345,105
1830983,105
574210,105
1050928,104
484248,104
1936854,103
2080368,103
708080,103
19843,102
586185,102
809736,102
1119337,101
1485916,100
211950,100
1388440,99
1692925,99
703402,99
856573,99
1481209,98
756638,98
164603,95
1754028,95
180883,95
1991168,95
479433,95
523606,95
1114109,93
1284357,93
1305659,93
1351556,93
1375289,93
1570944,93
589598,93
897556,93
1297648,92
1459714,92
1603900,92
1759695,92
2042540,92
266280,92
467299,92
1786015,91
257896,91
580336,91
1399755,90
277274,90
6936,90
1934504,89
345421,89
449158,89
724670,89
1060157,88
1143856,88
220592,88
38492,88
1028085,87
1394838,87
48730,87
1437636,86
1804735,86
193629,86
2006561,86
33707,86
539907,86
943737,86
1172390,85
1660523,85
184869,85
1030195,84
1242167,84
1753118,84
374824,84
480696,84
825466,84
888093,84
918404,84
1396757,83
1791156,83
1932614,83
357179,83
767374,83
931698,83
577528,82
754085,82
821251,82
970547,82
1128580,81
1289734,81
1791838,81
427493,81
48628,81
519503,81
563629,81
74616,81
936244,81
986349,81
1082547,80
1511459,80
2081231,80
327024,80
988776,80
1070212,79
1492370,79
1549439,79
1981182,79
239338,79
303603,79
849738,79
1157004,78
1298361,78
1425352,78
1749109,78
918738,78
1203064,77
1533011,77
338530,77
742371,77
83376,77
1178195,76
1317709,76
1480703,76
161994,76
2013273,76
1960107,75
2051549,75
597706,75
824998,75
1248270,74
1251090,74
1508923,74
1998752,74
225622,74
953336,74
1713904,73
1897980,73
2035914,73
2089499,73
266349,73
273492,73
40608,73
410025,73
596587,73
1067572,72
1332962,72
1522908,72
1881823,72
1909047,72
1946142,72
24136,72
250943,72
49375,72
743963,72
1111313,71
1813262,71
572089,71
856067,71
932874,71
1227574,70
1229660,70
1668273,70
1873375,70
575771,70
897257,70
1014820,69
1234713,69
1584066,69
1618056,69
1756058,69
464830,69
795257,69
970490,69
1173076,68
1208151,68
1534016,68
169797,68
173593,68
299728,68
602428,68
1176667,67
1342832,67
1852766,67
193621,67
2038667,67
312564,67
412610,67
525932,67
1329291,66
1607944,66
1643468,66
1788018,66
1822171,66
302897,66
510274,66
716681,66
1083305,65
121745,65
1373006,65
1492679,65
1756654,65
345618,65
638964,65
759256,65
762079,65
998420,65
1152246,64
1510830,64
1525028,64
1763807,64
1815816,64
2042333,64
36450,64
674611,64
706731,64
734861,64
1263311,63
1345871,63
1391505,63
1479571,63
1564521,63
1740829,63
1846280,63
1944302,63
313742,63
405703,63
574013,63
787796,63
1130496,62
1198534,62
1381070,62
1432187,62
1485450,62
161627,62
291785,62
40881,62
432283,62
437544,62
813636,62
959427,62
1154043,61
119934,61
1225393,61
1368389,61
1489409,61
1675667,61
191677,61
197811,61
217150,61
316323,61
375714,61
686348,61
728622,61
788040,61
865037,61
865155,61
952821,61
1093721,60
1596977,60
1822625,60
1862455,60
2076701,60
855567,60
1138286,59
1197655,59
1892706,59
1908858,59
382365,59
384298,59
1048798,58
1246313,58
1405426,58
1490672,58
1626629,58
1993180,58
2083613,58
258314,58
374355,58
418150,58
442534,58
700779,58
703296,58
74613,58
81689,58
991160,58
1143639,57
1383548,57
1775516,57
185523,57
31954,57
470762,57
1049061,56
1063775,56
1496683,56
1522107,56
1588767,56
1743350,56
2007219,56
288909,56
805298,56
10089,55
1013602,55
1627198,55
1742829,55
1944495,55
217614,55
309261,55
37330,55
755524,55
873971,55
884977,55
1027078,54
1079396,54
1197899,54
1269351,54
1325295,54
1410699,54
1925213,54
2040759,54
2094648,54
258535,54
25883,54
492974,54
62641,54
753509,54
947320,54
1292929,53
1360498,53
1569963,53
26866,53
352736,53
476970,53
500215,53
739695,53
821837,53
1008448,52
1014505,52
1042280,52
1223310,52
545873,52
580461,52
591820,52
682679,52
704378,52
775388,52
863925,52
1086555,51
1195226,51
1745223,51
1786133,51
1813981,51
1952341,51
263393,51
349317,51
462140,51
629470,51
824453,51
889291,51
970012,51
1108483,50
1255453,50
1326471,50
1491664,50
1528090,50
1537207,50
355680,50
499367,50
724433,50
1020418,49
1158920,49
1170077,49
1499959,49
2068147,49
727998,49
1076477,48
1084500,48
1089957,48
1246530,48
1469128,48
1749548,48
1906865,48
1919714,48
205691,48
304161,48
379254,48
571810,48
636911,48
78603,48
856590,48
1360715,47
1923192,47
721255,47
769381,47
1528665,46
1576297,46
73832,46
996760,46
1051158,45
1090219,45
1218456,45
1452405,45
1595784,45
1678214,45
1873607,45
1902375,45
196239,45
2095583,45
241855,45
383458,45
408230,45
1155879,44
1209234,44
1414966,44
1452427,44
1633558,44
1932220,44
2081562,44
209832,44
922325,44
94067,44
125303,43
1284436,43
1636010,43
1711423,43
1823484,43
1860181,43
480467,43
506611,43
65109,43
1045021,42
1280922,42
128920,42
1304658,42
140461,42
1607917,42
1759022,42
190992,42
1991646,42
203445,42
2049819,42
266580,42
333252,42
43513,42
534277,42
688673,42
1101472,41
1283332,41
1494148,41
149913,41
1706538,41
1942120,41
2009087,41
21665,41
224128,41
651614,41
838917,41
1295158,40
1366970,40
1388162,40
1424087,40
1773176,40
1861684,40
1874534,40
2017643,40
36486,40
378101,40
593615,40
644063,40
703792,40
983590,40
1108472,39
1132076,39
1168815,39
1261486,39
1314558,39
1632214,39
1668783,39
1743366,39
1821472,39
1836866,39
1848529,39
1955205,39
2001739,39
2017474,39
2091832,39
509358,39
667374,39
714380,39
1042152,38
1310766,38
131876,38
1323375,38
1514680,38
1971223,38
2052043,38
507501,38
585760,38
637018,38
723987,38
766395,38
832662,38
927280,38
1173915,37
1397942,37
1530719,37
1690335,37
1728432,37
1778371,37
1996962,37
549003,37
8129,37
1148414,36
1260667,36
129457,36
1412631,36
1552214,36
1587850,36
1623490,36
1799033,36
1920255,36
1943228,36
206661,36
238279,36
289181,36
518531,36
551928,36
581794,36
640904,36
686826,36
848941,36
1373261,35
1386541,35
1416116,35
148043,35
1687983,35
1747170,35
1796737,35
1875369,35
313274,35
32672,35
35589,35
414676,35
620186,35
1571183,34
1658699,34
1710420,34
1994470,34
302771,34
356540,34
419467,34
731282,34
821721,34
871111,34
1094296,33
1108132,33
1363807,33
1371106,33
140029,33
1463759,33
1521668,33
1738212,33
2060106,33
398292,33
613142,33
737782,33
973062,33
1180901,32
128533,32
1751670,32
2026615,32
795501,32
1080655,31
1141064,31
1274841,31
1835505,31
405279,31
468242,31
649981,31
801862,31
983693,31
11810,30
1342819,30
149057,30
1673153,30
171002,30
1885933,30
258503,30
345382,30
4908,30
658416,30
818140,30
931049,30
937230,30
116009,29
1174742,29
1199860,29
1234605,29
1584300,29
1612579,29
1635641,29
1638051,29
2079003,29
2085655,29
918616,29
1058549,28
1176719,28
1319731,28
1346967,28
1544742,28
1801335,28
226280,28
248178,28
324556,28
446167,28
651835,28
757419,28
947258,28
105229,27
111845,27
1379128,27
1643467,27
1695419,27
1731552,27
1732392,27
18121,27
1841960,27
1846010,27
271995,27
503970,27
566662,27
596234,27
735424,27
872825,27
100174,26
1161488,26
1250700,26
1254510,26
1428997,26
1430803,26
1532160,26
1638566,26
449821,26
500451,26
580785,26
592391,26
731443,26
758067,26
800878,26
845597,26
10019,25
1065491,25
1241160,25
1317574,25
1324567,25
1385557,25
1412224,25
1448056,25
1455959,25
1547150,25
1607547,25
1809285,25
1871817,25
1914254,25
1914739,25
204101,25
455752,25
4828,25
698208,25
710414,25
755822,25
818164,25
822115,25
843401,25
861939,25
997011,25
1047819,24
1116329,24
1429989,24
148882,24
1563653,24
1587254,24
1735326,24
1861552,24
342516,24
666534,24
790661,24
798854,24
896648,24
965076,24
97241,24
992334,24
1180630,23
122952,23
1381453,23
1432488,23
153470,23
1595318,23
1744199,23
1764153,23
1899005,23
245969,23
297336,23
374745,23
385687,23
396030,23
420345,23
44403,23
510394,23
516262,23
561890,23
630587,23
7339,23
744541,23
774775,23
938179,23
999107,23
1180958,22
1205461,22
1230148,22
1231028,22
1325405,22
1393253,22
1476568,22
1510967,22
1616474,22
1696753,22
1713404,22
1901765,22
1903719,22
2015129,22
2041384,22
256620,22
521065,22
537824,22
618278,22
624372,22
642982,22
794748,22
816938,22
83986,22
875863,22
963448,22
1045980,21
126182,21
174727,21
1871332,21
1912164,21
1987765,21
2046348,21
2672,21
314102,21
331408,21
444898,21
557591,21
560114,21
617164,21
670542,21
704362,21
813863,21
985107,21
1078699,20
1086703,20
1109689,20
1233318,20
1312277,20
1397469,20
1640943,20
1813380,20
1941455,20
1970360,20
1979024,20
1980626,20
1997596,20
298495,20
521397,20
600044,20
800081,20
835642,20
958886,20
973665,20
986021,20
1034322,19
1283679,19
1300247,19
135051,19
1468447,19
1494697,19
1730554,19
295863,19
598158,19
698132,19
872243,19
874887,19
94185,19
1177549,18
1209628,18
1461327,18
1488905,18
1622104,18
2028099,18
20967,18
268856,18
781274,18
813316,18
837587,18
942846,18
99609,18
1099386,17
1152233,17
1369240,17
1425469,17
1464748,17
1480813,17
1562105,17
1618745,17
1656601,17
1912012,17
524677,17
587206,17
647535,17
811548,17
941146,17
1629394,16
1652892,16
1696241,16
1831128,16
427544,16
670093,16
825258,16
1250941,15
1318220,15
146240,15
1870869,15
274045,15
439105,15
532424,15
697057,15
1249417,14
1623035,14
1687776,14
579220,14
651950,14
659085,14
663450,14
72385,14
731228,14
821075,14
1088533,13
1131984,13
113536,13
1221753,13
1330769,13
1367089,13
1525103,13
1597320,13
1678204,13
171132,13
2000496,13
326279,13
473436,13
531338,13
822246,13
841015,13
879813,13
959623,13
1155666,12
1772176,12
248437,12
414954,12
431836,12
494254,12
107173,11
1212680,11
1248261,11
1394394,11
1409736,11
161406,11
180539,11
1856019,11
1858381,11
1899557,11
2049559,11
238547,11
310080,11
474236,11
646215,11
667963,11
733475,11
1088488,10
109455,10
1117699,10
1230993,10
1322523,10
13354,10
1335508,10
1336623,10
1416498,10
1491001,10
1597848,10
163330,10
166806,10
1938066,10
1980139,10
1988049,10
380279,10
549727,10
601331,10
657215,10
669970,10
714084,10
889064,10
900022,10
1107698,9
1134427,9
1136675,9
1154872,9
1162853,9
1203802,9
127426,9
134366,9
1394901,9
1445238,9
1528551,9
1614473,9
1763715,9
1846978,9
1998550,9
2056236,9
2064523,9
241972,9
268563,9
306076,9
321318,9
452530,9
459445,9
579661,9
687631,9
711179,9
765755,9
820425,9
883344,9
973383,9
1075446,8
1082862,8
1202957,8
1319602,8
1320383,8
1353156,8
1365563,8
1617284,8
1787637,8
1823549,8
1886292,8
1894702,8
189670,8
1932219,8
1940907,8
2023392,8
232689,8
365191,8
445806,8
590785,8
661923,8
740139,8
745640,8
776705,8
778784,8
903769,8
910527,8
919861,8
919935,8
941,8
944133,8
1053224,7
1089790,7
1233506,7
1247820,7
1261515,7
1273322,7
1334236,7
1429549,7
1524136,7
1565051,7
1647214,7
1695521,7
1731054,7
1789454,7
180661,7
1947176,7
1982133,7
1983777,7
1991023,7
1994315,7
2065364,7
2066168,7
207136,7
264185,7
386585,7
391338,7
405929,7
46423,7
471557,7
483809,7
546233,7
650064,7
653975,7
678642,7
704004,7
705064,7
723831,7
73216,7
78960,7
870379,7
886397,7
961328,7
992263,7
1027276,6
104177,6
105732,6
1075494,6
1086857,6
1087978,6
1104264,6
1166845,6
1184365,6
1344899,6
1367258,6
1390240,6
1475524,6
1489451,6
1513840,6
1514367,6
1520987,6
1549032,6
156781,6
1574967,6
162948,6
1687201,6
1838792,6
1856188,6
186726,6
1882651,6
1921770,6
1933593,6
1946929,6
1950381,6
1967769,6
1975742,6
1988755,6
1999729,6
2031799,6
2037429,6
2047018,6
2087553,6
231643,6
242900,6
305083,6
306905,6
328274,6
394459,6
431280,6
437652,6
448873,6
522711,6
551078,6
575701,6
610043,6
620478,6
626699,6
641364,6
6534,6
686158,6
689330,6
697497,6
712357,6
71731,6
73058,6
730966,6
823913,6
863916,6
87053,6
873560,6
880619,6
933372,6
934929,6
985277,6
101816,5
1032029,5
1061215,5
1116385,5
1246537,5
1288298,5
1326863,5
1337249,5
1337261,5
1413244,5
1430968,5
1438698,5
1439010,5
1444056,5
1456874,5
1505024,5
1513120,5
1515466,5
154595,5
1588412,5
1611783,5
161395,5
1616612,5
1626521,5
1639202,5
1639753,5
1698283,5
1707585,5
1714092,5
1743218,5
1760325,5
1803705,5
1822174,5
1874792,5
1906760,5
1922244,5
1941990,5
1971852,5
197786,5
1981617,5
2011396,5
2060504,5
20986,5
210814,5
273602,5
312794,5
336328,5
346310,5
352434,5
353069,5
386790,5
400555,5
434962,5
477978,5
487752,5
504575,5
535691,5
644244,5
660200,5
736972,5
762485,5
766183,5
841387,5
841552,5
849521,5
855712,5
880166,5
896394,5
916602,5
928330,5
1019609,4
105151,4
1051722,4
1052726,4
1064898,4
1067956,4
1098136,4
1115919,4
1138406,4
1165018,4
1197774,4
1220077,4
1230858,4
1242773,4
1262713,4
13052,4
130895,4
1363381,4
1382429,4
1447331,4
1448061,4
1470439,4
1477221,4
1494544,4
1509340,4
1513573,4
1526716,4
1527441,4
1586794,4
1599181,4
1612730,4
162509,4
1626169,4
1626299,4
1629621,4
1646758,4
1648997,4
1660730,4
1667873,4
1678785,4
1683303,4
1693514,4
1706832,4
1732683,4
1737013,4
1739814,4
1740708,4
1750125,4
176423,4
1781105,4
1808716,4
1812068,4
1819827,4
184333,4
1848525,4
1860913,4
186358,4
1873443,4
1874212,4
1880065,4
195087,4
1953824,4
1965146,4
1990578,4
1993152,4
2018848,4
2022703,4
203167,4
2038469,4
2048678,4
2077170,4
234387,4
239673,4
273748,4
291511,4
297504,4
317411,4
330141,4
359592,4
381150,4
386827,4
393107,4
399477,4
40624,4
409939,4
412589,4
428815,4
43833,4
450819,4
468827,4
477168,4
539386,4
546321,4
557868,4
58017,4
591107,4
596157,4
620990,4
626101,4
629585,4
635878,4
659383,4
673451,4
674787,4
684239,4
690597,4
69324,4
709279,4
711301,4
714076,4
714238,4
740577,4
745324,4
749491,4
772368,4
80317,4
861673,4
898955,4
903264,4
904030,4
916428,4
924388,4
954782,4
96702,4
970160,4
992688,4
1001533,3
1007694,3
1013683,3
1016895,3
1025781,3
1029542,3
1045234,3
1051684,3
1062596,3
1075202,3
1088678,3
1099345,3
1099687,3
114521,3
115573,3
1156947,3
1170377,3
117066,3
1188103,3
1188959,3
1195307,3
1210755,3
121980,3
1229505,3
1230079,3
1233136,3
123962,3
1265839,3
1269504,3
1276675,3
1288335,3
1299176,3
1305795,3
1320644,3
132087,3
1323723,3
1327711,3
1332445,3
1346459,3
1350922,3
1358002,3
1382417,3
1383457,3
1426952,3
1439498,3
1452686,3
1465836,3
1478594,3
1520389,3
1529852,3
1540944,3
1543266,3
1557125,3
1566170,3
1566766,3
1573358,3
1574806,3
158275,3
1590133,3
159418,3
1615550,3
1618488,3
1620753,3
1631132,3
1636826,3
163738,3
1653780,3
1669109,3
1679652,3
1685011,3
1687109,3
1697086,3
1721166,3
1727579,3
1729573,3
1739582,3
1754702,3
1758610,3
1760383,3
