sender,count
1278894,14760
839736,807
1896535,343
688908,329
1192199,293
2082743,293
1298512,274
1105197,273
1102616,264
318643,258
519469,258
1175874,254
1805344,253
1586611,252
955141,252
1427875,247
978367,247
1673197,241
1455231,240
1640572,240
1680002,240
1897707,239
439136,239
1431376,238
1244689,228
1971401,227
563231,226
1758474,225
1410699,223
1536334,221
970490,221
1843430,220
1896855,219
540014,217
91683,216
239810,214
747001,214
502950,213
579394,213
1218398,210
1703870,209
805939,207
1313620,206
1221080,205
582578,205
170550,201
1778452,201
748578,201
796658,201
2023929,198
1418363,197
1597320,197
1045382,196
1369855,196
1680940,195
999764,194
1873607,193
1707232,192
1201653,190
356789,190
1639323,189
963249,189
1282682,187
1292409,187
1633574,187
1692925,186
1952269,186
349344,186
516710,185
659239,185
1280922,183
262139,183
1374645,182
1986103,182
2061758,182
566139,182
1336065,179
2004373,179
904228,179
1323604,178
1651327,178
841206,178
410107,177
1794675,175
234695,175
678336,175
560161,174
718374,173
428579,172
175908,171
462663,171
1277912,170
1416805,170
1735907,169
1858381,169
516393,169
662986,169
1086187,167
1086360,167
1196189,167
1725134,167
1991504,166
1259811,165
1447767,165
1466324,165
1530624,165
1848231,165
343437,165
952542,165
1596557,164
568190,164
1496596,163
1870294,163
1953330,163
231671,163
765962,163
1398362,162
1590818,162
1208756,161
1633069,161
1997632,161
2032437,161
731824,160
759648,160
1986471,159
36415,159
882743,159
980276,159
984561,159
1001992,158
1082547,157
235977,157
1206784,156
1377134,156
1377774,156
441197,156
1152728,155
422678,155
1143856,154
1303632,154
1958633,154
868391,154
1339900,153
1416550,153
1550677,153
253084,153
444832,153
48730,152
1240976,151
162114,151
1646028,151
1813981,150
2071898,150
1486735,149
1576012,149
1829837,149
1865229,149
1049446,148
1108405,148
1532810,148
202739,148
1561823,147
1602832,147
2071114,147
2086001,147
517737,147
766410,147
1733393,146
262364,145
1283332,144
1340196,144
75352,144
1726319,143
1880893,143
14215,142
1504681,142
613690,142
805707,142
1525909,141
244444,141
762721,141
827522,141
928667,141
954958,141
1045021,140
1340079,140
1547860,140
506678,139
781473,139
106773,138
1159180,138
1192448,138
750693,138
