sender,count
1278894,7805
839736,478
1949435,289
1728164,278
1388162,263
1116329,261
874887,259
191677,257
1754028,250
1525975,247
1427875,245
1796195,243
821721,242
1920255,234
661319,233
575483,230
1317709,229
484248,224
134366,217
184869,215
1349992,213
153470,213
1692925,212
963148,212
1002597,211
1509307,210
849738,209
124408,208
1632214,208
38492,206
90317,204
1643468,202
173593,198
2081131,198
537824,197
700779,197
1283210,194
405279,193
925233,191
1529852,190
215916,190
38622,190
1749109,189
1770468,189
446167,189
567841,189
1941455,188
1481209,185
1410699,184
1218456,183
462140,183
563629,182
345618,181
670093,180
1086703,179
1143856,179
642982,179
1176992,178
21665,178
6936,177
1070212,176
1615550,176
1049061,174
742371,174
1797310,173
277274,173
1812811,172
813636,172
1173076,169
1157004,168
128533,166
1446246,166
510274,166
2081562,164
2047880,162
1250941,160
316323,160
380915,160
74616,159
1480703,158
1305795,157
713254,156
1430803,155
291785,155
156781,152
1651940,151
959295,151
1098358,149
865037,149
1862567,148
968967,147
321318,146
357245,146
931698,146
941906,145
1537249,143
384298,142
255983,141
499367,141
772368,141
1083305,140
1636826,140
412610,140
992334,140
20967,139
492974,139
1111313,138
1899005,138
36450,138
531338,138
131876,137
2040759,137
1837146,136
1334236,135
2028099,135
313742,135
1032029,134
109455,134
1640943,134
1679345,134
415477,134
1379128,133
440632,133
652484,133
1394918,132
1500409,132
266280,132
875863,132
1045980,131
1489409,131
435344,131
557026,131
682629,131
704362,131
1208151,130
122952,130
1485450,130
1373261,129
1791838,129
2026615,129
821251,129
1283332,128
437544,128
500215,128
580336,128
790661,128
1570102,127
1191435,126
1230148,126
1838792,125
2007219,125
74613,125
1165425,124
1231028,124
1417243,124
1459714,124
2052043,124
33707,124
577528,124
1885677,123
1292929,122
742301,122
1086555,121
1130496,121
1148414,121
1594431,121
1967769,121
2042540,121
250943,121
1251090,120
152338,120
423456,120
442534,120
743963,120
1197899,119
2037299,119
210814,119
744700,119
811548,119
1147212,118
1225393,118
1562105,117
2068147,117
1158920,116
1229660,116
1391505,116
1800174,116
731282,116
2051549,115
220550,115
1476568,114
