sender,count
839736,423
1218278,237
1340914,208
1536579,205
677275,205
436644,203
782299,198
1810761,197
1155913,194
474742,178
1235498,170
579564,161
1588308,156
495118,144
7509,144
869366,143
1736670,142
482636,142
1801467,140
1566396,137
1250778,136
834234,135
1544108,134
1741732,134
634880,133
1230569,132
2053111,132
1137983,128
220105,126
962347,124
298495,122
1208888,115
862836,115
1015080,113
1629849,113
1191147,112
19249,112
1848459,110
2066397,110
417142,110
1382309,109
828737,109
908943,109
1763220,108
1687333,107
1709959,106
28721,106
1071824,105
374448,105
1180493,104
1383898,104
1835351,104
352827,104
449362,104
921779,104
512272,103
535955,103
371008,102
1101361,101
1368412,101
138952,101
1431931,101
1110694,99
1201132,99
995009,98
2025345,97
405927,97
1003815,96
1046898,96
1756424,96
1858014,96
1217359,95
1768688,95
56079,95
1175402,93
131905,93
149493,93
105834,92
110200,92
1647208,92
2026293,92
617592,92
1179385,91
212247,91
1455231,90
60140,88
420626,87
346215,85
1326471,84
450460,84
1711266,83
1730626,83
1942927,83
2093864,83
1250950,82
1780934,82
710019,82
1024331,81
1190780,81
768020,81
1009183,79
1029098,79
1152794,79
170786,79
497149,79
1149603,77
1415191,77
1588833,77
1529852,75
1935961,75
870731,75
1784252,74
824420,74
1023244,73
772368,73
810466,73
993331,72
14557,71
1595904,70
1685710,70
1818636,70
1858180,70
1138370,68
1203764,68
1614499,68
1742491,68
536330,68
67294,68
1130942,67
1568439,67
1807223,67
1983168,67
1549439,66
651100,66
667435,66
1014468,65
1356429,65
1409556,65
707450,65
1038241,64
1653563,64
1766662,64
1880893,64
1934504,64
213991,64
379254,64
383055,64
429515,64
590805,64
636823,64
106485,63
1075885,63
1122878,63
1270542,62
1321639,62
1810596,62
185956,62
40062,62
1119806,61
1416972,61
613565,61
899459,61
914298,61
1749673,60
1794987,60
1873126,60
1986321,60
322237,60
935851,60
990711,60
1406300,59
1958633,59
230498,59
49375,59
516710,59
809759,59
1250941,58
1346967,58
135782,58
1971204,58
786928,58
944383,58
992045,58
1813111,57
1825209,57
286210,57
587445,57
1228230,56
1283332,56
1656581,56
445493,56
48336,56
731443,56
803659,56
102963,55
111118,55
1197,55
1700246,55
2025633,55
514417,55
1060904,54
1073933,54
1149129,54
1808298,54
1915615,54
221107,54
445984,54
505361,54
657292,54
744017,54
808354,54
912572,54
94140,54
1048364,53
106861,53
1388440,53
1412361,53
1634397,53
1810521,53
206379,53
217213,53
533798,53
713288,53
759792,53
131876,52
1364861,52
1406931,52
1469505,52
1560498,52
1815320,52
1900699,52
1913015,52
1940331,52
2022453,52
2040759,52
482603,52
7228,52
1428078,51
1441614,51
1969042,51
128533,50
1411863,50
1480813,50
1800541,50
442091,50
446257,50
547838,50
664979,50
848722,50
937459,50
1091843,49
1592157,49
1796799,49
327024,49
777056,49
1115437,48
1268119,48
1750809,48
1955415,48
549850,48
87647,48
905838,48
1033825,47
1204869,47
1208846,47
1213942,47
1642591,47
1651502,47
1749109,47
1799047,47
2091938,47
216468,47
1421396,46
1643102,46
1950033,46
199976,46
307995,46
583927,46
975742,46
120615,45
1454634,45
1728432,45
182729,45
495857,45
792368,45
1056414,44
280439,44
1319857,43
1580679,43
1592997,43
1770588,43
1916502,43
1937540,43
559418,43
108717,42
1376114,42
1467015,42
1643702,42
1741587,42
330233,42
1048966,41
1230925,41
1490462,41
1671438,41
801953,41
1190131,40
133205,40
1436500,40
1849867,40
241608,40
996390,40
1102428,39
