sender,count
923529,312
1045980,306
839736,278
805298,213
566662,193
754085,192
1252119,185
1002597,177
71731,173
449158,171
1287379,169
934074,162
418150,160
1208008,158
543168,158
1643468,154
1283210,153
1372177,151
316323,149
185523,145
963148,145
521397,143
191677,142
1544742,141
825466,140
1562625,139
670093,137
1511459,134
1603900,134
1409736,133
173593,133
813636,130
677582,129
1692925,128
865037,128
970547,127
83376,126
18134,125
312564,124
1342832,122
762079,122
2009087,121
124408,120
731282,120
997011,120
1083305,119
970160,119
168587,117
821572,117
2042540,115
313274,115
97456,115
1791838,113
256620,112
781274,110
918616,110
1570102,109
1292929,108
302331,108
910939,108
161627,106
1537207,105
48628,105
589598,105
931049,105
1079396,104
1086703,104
1489409,104
1561938,103
880807,103
342516,102
618704,102
1791156,101
1840656,101
1157004,100
345618,100
795501,99
597706,97
1086555,96
2081562,96
1094296,95
1695419,95
479433,95
699874,95
756638,95
1334236,94
1595784,94
446167,91
613142,91
871111,91
1336623,90
265272,90
1394918,88
1683303,88
1446794,87
410025,87
1314084,86
1391505,85
1942625,85
636911,84
1728432,83
1755533,83
1042152,82
1865282,82
1920255,82
2013273,82
2051549,82
480776,82
953336,82
742371,81
8129,81
1393253,80
345421,80
992263,80
1946314,79
1042280,78
149913,78
714380,78
1459714,77
1838792,77
2010383,76
506611,76
1014820,75
1373261,75
1892706,75
1993180,75
480696,75
708080,74
1152233,73
2007219,73
723987,73
968967,73
1743471,72
1813824,72
165328,71
1695328,71
48730,71
101816,70
1991646,70
229952,70
1040142,69
1778371,69
295863,69
1130496,68
1154872,68
1284436,68
184869,68
352736,68
33707,67
193689,66
297336,66
473066,66
733475,66
757845,66
838917,66
977669,66
998481,66
1249417,65
1612579,65
2038667,65
302897,65
748592,65
772368,65
797317,65
1201175,64
1227574,64
1468447,64
1554678,64
374824,64
809736,64
973665,64
1224245,63
1366676,63
1678785,63
1763715,63
766395,63
590105,62
983590,62
1633558,61
992334,61
1032029,60
1098358,60
1529852,60
1862586,60
40881,60
1496683,59
250943,59
255983,59
378101,59
790661,59
832662,59
1481209,58
1754028,58
384298,58
392869,58
742301,58
767374,58
1231028,57
1485916,57
1490672,57
1728164,57
1994470,57
462663,57
1203064,56
1346967,56
1949435,56
238547,56
395782,56
428815,56
733140,56
74613,56
1592997,55
1823310,55
1945731,55
220550,55
375714,55
405279,55
1134424,54
1176992,54
1476568,54
1632214,54
848800,54
1061455,53
1267918,53
1640943,53
1796737,53
1941455,53
2028099,53
575483,53
849738,53
923924,53
122952,52
1326471,52
1651940,52
1747170,52
1750125,52
703402,52
952821,52
1597320,51
1770468,51
2047880,51
356540,51
800081,51
863925,51
897257,51
689330,50
901297,50
1076477,49
1197655,49
1241160,49
2001739,49
727998,49
889291,49
151265,48
2000800,48
415477,48
571810,48
1375289,47
2046348,47
275317,47
298495,47
1050928,46
1216465,46
1622104,46
1646758,46
2015129,46
2094648,46
509358,46
996760,46
1178625,45
1871332,45
2052043,45
38622,45
401428,45
95161,45
1208350,44
1346096,44
179988,44
393354,44
538957,44
652484,44
1283332,43
1388440,43
1508923,43
1773283,43
1836075,43
1919714,43
682679,43
750143,43
1533011,42
1562105,42
1754702,42
209832,42
331408,42
704362,42
1208151,41
1873033,41
44403,41
557591,41
1101472,40
1242167,40
1368389,40
376187,40
753790,40
1065491,39
11810,39
1522908,39
1740829,39
197811,39
248178,39
297404,39
127569,38
1455873,38
1549361,38
1822625,38
1861684,38
686348,38
992688,38
996268,38
1138286,37
1412631,37
1743366,37
1822174,37
614267,37
764255,37
883302,37
1062596,36
1495587,36
1690335,36
1885677,36
1996962,36
226280,36
821837,36
965076,36
1045021,35
1048798,35
1075494,35
1237943,35
146240,35
