sender,count
839736,454
581794,349
470762,263
1143639,244
499367,237
1008448,231
124408,221
1452405,220
813540,212
1083305,206
1098358,204
1788018,204
825466,204
1554678,203
1920255,203
156781,200
1812811,198
143415,197
537824,192
71731,189
1326471,186
1796195,186
74616,186
1882987,185
94185,185
739949,184
805298,183
1576297,182
33434,182
670093,182
931049,182
1225393,181
1796737,180
838917,178
1114109,176
998420,176
36450,175
762079,174
511389,171
121745,170
865037,169
239133,168
753790,167
1417243,166
484248,166
95161,166
1250941,165
742371,165
757845,164
1158920,162
1116329,161
1195226,161
166806,159
996268,159
2018684,158
1932614,157
227048,157
2006561,154
1813981,152
1359382,151
36486,151
1045980,150
724670,150
1508923,149
1203064,148
1570102,148
473066,148
1632214,147
444297,147
1176667,146
1152233,144
985277,143
1728432,141
398292,140
1804735,139
2057133,138
1547860,137
211950,137
993195,136
1208008,135
1753118,135
938179,135
277274,134
14835,133
1492009,133
500215,133
1603900,132
1994470,132
255983,132
571810,132
1618056,131
286210,131
464830,131
963148,131
1224245,130
1276986,130
174974,130
1981182,130
146240,129
1679345,129
1681027,129
313742,129
772368,129
173102,128
1749548,128
109455,127
1410699,127
1731552,127
970490,127
1300247,126
245969,126
856573,126
918738,126
1991168,125
530908,125
992263,125
302331,124
810123,123
152338,121
1567047,121
1578523,121
224128,121
33417,121
896648,121
1129455,120
1949435,120
492974,120
378101,119
398487,119
101816,118
1051158,118
1230148,118
1491664,118
215916,118
1823310,117
392869,116
1357973,115
1873607,115
1993180,115
943737,115
97241,115
1426301,114
1713904,114
1865282,114
970547,114
1640943,113
1223310,112
1497676,112
813636,112
841015,112
1218456,111
1246313,111
1569963,111
148882,110
191677,110
873971,110
1049061,109
21665,109
1756058,108
1786015,108
1830983,108
349317,108
795501,108
821721,108
1143856,107
119934,107
223773,107
1537249,106
580486,106
1241160,105
1390774,105
165328,105
1861684,105
1334972,104
1388162,104
1712731,104
1366676,103
1624321,103
1728164,103
19843,103
586185,103
759256,103
1772919,102
375714,102
