sender,count
839736,389
215916,255
577528,227
935776,227
753790,208
856590,208
448873,196
510274,193
813540,191
2026615,189
209832,187
1683303,183
65109,182
1225393,180
266349,178
1327711,177
1508923,176
1873033,174
1513573,168
1837146,165
874887,160
1800174,159
1547860,157
1049061,156
1814880,155
345618,155
667855,155
742301,154
838917,154
1859190,152
1158920,151
1321359,151
1919714,151
811548,151
776705,148
1537249,147
739949,147
313742,145
1045021,143
523606,143
1754028,141
1831128,141
74613,141
484248,139
947320,139
1405426,138
1756058,138
511781,138
211284,137
1116329,135
1400547,135
968967,135
1203064,134
312564,133
462663,133
1208350,132
1479571,131
539907,131
1076477,129
2081131,129
241855,128
557026,128
772368,128
33707,127
543168,127
1165425,126
1414966,126
1998752,126
437544,126
1525975,125
179988,125
756638,125
1371106,124
238279,124
992045,123
169797,122
36486,122
1241160,121
1858381,121
480776,121
797317,121
1155879,120
1312277,120
1446794,120
392869,120
300315,119
1971852,118
1188816,117
1633558,117
706731,117
1108000,116
1480703,116
1692925,115
1231028,114
1297867,114
1569963,114
378101,114
455154,114
1314084,113
357245,113
44403,113
4908,113
1032029,112
538957,112
734861,112
1027078,111
1718408,111
19843,111
2051549,111
223773,110
316323,110
398292,110
412610,110
1292929,109
1791838,109
923529,109
1490672,108
525323,108
1143856,107
119934,107
2040759,107
398487,107
739695,107
1248270,106
26866,106
97456,106
211950,105
74616,105
1194287,104
843401,104
1173076,103
1317709,103
1557777,103
1622104,103
708080,102
1195226,101
1522908,101
1728432,101
2047880,101
255983,101
393354,101
737575,100
287675,99
304161,99
1176667,98
1251090,98
1390774,98
1695419,98
1237943,97
1345871,97
1415170,97
567841,97
1101472,96
1943228,96
428815,96
6936,96
714380,96
1786015,95
1090219,94
2046348,94
374355,94
721255,94
1485450,93
423456,93
575483,93
1678060,92
190992,92
1597320,91
1682503,91
1223224,90
1372177,90
591820,90
1297882,89
193629,89
38398,89
470762,89
506678,89
1349217,88
1357973,88
1388162,88
1603900,88
1801335,88
257896,88
1679345,87
1773283,87
1791156,87
37330,87
703296,87
1042280,86
1934504,86
2015129,86
224128,86
35589,86
566662,86
704362,86
758067,86
1317012,85
148043,85
375714,85
1042152,84
129457,84
140461,84
239133,84
48628,84
996268,83
1497676,82
1936854,82
762079,82
2028099,81
733140,81
1040142,80
1549439,80
1706538,80
1812811,80
1373006,79
1745223,79
757845,79
889291,79
1417243,78
280439,78
382365,78
410025,78
724670,78
875863,78
912895,78
1437636,77
14835,77
677589,77
8129,77
986349,77
1051158,76
1202675,76
143415,76
536972,76
986021,76
1062596,75
1300247,75
131876,75
1576297,75
218279,75
1093721,74
1314558,74
1342819,74
1684033,74
1836075,74
1942625,74
2037299,74
686348,74
868659,74
1955205,73
220592,73
1098358,72
179142,72
186682,72
1996962,72
298495,72
923924,72
925233,72
1208008,71
1333640,71
1562105,71
174974,71
1759695,71
1178195,70
1612579,70
1651940,70
6534,70
1230148,69
1252119,69
1815816,69
440632,69
570711,69
1840656,68
1848529,68
302897,68
1234713,67
2006561,67
1589400,66
795501,66
90317,66
992263,66
161406,65
405279,65
597706,65
1360498,64
1391505,64
1759022,64
258503,64
