sender,count
33707,161
428815,156
1002597,146
1242167,135
1821472,132
2013273,132
1045980,128
750980,127
953336,127
1745223,125
896648,123
1529852,120
754085,120
1932220,118
1920255,117
455154,114
1083305,113
572089,111
839736,111
570711,110
98371,110
1373261,108
64694,104
1836075,101
731282,101
670093,98
1492009,94
298495,94
105732,93
265272,92
699874,92
401428,91
1394838,89
1497676,85
986021,85
250943,84
2089499,82
1326471,80
750143,80
934074,79
168587,78
590105,78
1549361,77
996268,75
1216465,74
1262713,74
48628,74
686348,74
1067572,73
1310766,73
2068147,73
1371106,72
1747170,72
1127694,71
1229660,71
1332962,71
1522908,71
1901680,70
1511459,69
658416,69
996760,69
1754702,68
1130496,67
766395,67
1409736,66
1154872,65
1865282,65
374824,65
988776,65
161406,64
1862455,64
613142,64
507501,63
549727,63
1170377,62
1382417,62
1775516,60
1885677,60
543168,60
883344,59
232490,58
480776,58
918616,58
1157004,57
1415170,57
1589400,57
1838792,57
2000800,57
71731,57
1062596,56
1172390,56
1643468,56
225622,56
302331,56
449158,56
923924,56
1027078,55
1267964,55
1945731,55
2015129,55
375714,55
677582,55
1368389,54
2007219,54
704378,54
742371,54
1133935,53
1632214,53
40881,53
577528,52
204101,51
1578523,50
1942625,48
790661,48
125303,47
1684033,47
1739364,47
1899005,47
1006895,46
525323,46
997011,46
1234605,45
868659,45
149913,44
1837146,44
1949435,44
415477,44
479433,44
1093721,43
1435805,43
1919714,43
300315,43
538957,43
652484,43
744700,43
1494697,42
352736,41
127569,40
1489409,40
534277,40
727998,40
1412631,39
1695328,39
184869,39
1955205,39
704362,39
8129,39
829110,39
97241,39
1154043,38
1314558,38
1333640,38
1397942,38
1587850,38
1728432,38
1758610,38
1840656,38
238279,38
40608,38
593615,38
970547,38
1251090,37
1334236,37
151265,37
165328,37
1706832,37
1743366,37
1791838,37
1822174,37
35589,37
723987,37
923097,37
1488905,36
1578455,36
1935883,36
614267,36
802526,36
821572,36
912895,36
1419751,35
173102,35
597706,35
762079,35
1042280,33
1080655,33
1437636,33
1673153,33
1813262,33
2069587,33
316323,33
1485916,32
1611783,32
1799033,32
191677,32
25802,32
325528,32
32672,32
667078,32
830648,32
1014505,31
1101472,31
1283332,31
1393239,31
1640943,31
1743471,31
822246,31
327024,30
393354,30
990529,30
1552214,29
1678785,29
1773283,29
203445,29
218279,29
380915,28
1249417,27
2018848,25
758067,25
1086703,24
1527872,24
1656601,24
1735326,24
1797310,24
209832,24
506611,24
239338,23
811548,23
1061455,21
524677,21
62001,21
1646758,20
1030195,19
1176992,19
1323375,19
1756058,19
1188816,18
1873033,18
176423,17
1388440,16
1567047,16
265730,16
480696,16
17612,15
1197655,14
1326863,14
149057,14
804851,14
983590,14
1456874,13
1678204,13
1754028,13
1873443,13
1914739,13
626177,13
1148414,12
1180901,12
1223224,12
1813824,12
1933593,12
1980139,12
2045913,12
1413637,11
1901189,11
2057936,11
1255453,10
1305795,10
1739186,10
1886292,10
73058,10
1284357,9
1583686,9
1914254,9
589381,9
1394901,8
1528665,8
2065364,8
378101,8
781274,8
1283679,7
1330769,7
1678214,7
1835505,7
1932928,7
557591,7
678642,7
875692,7
998481,7
133205,6
1695521,6
1789454,6
2040718,6
2079904,6
425099,6
849738,6
959623,6
1065491,5
1212680,5
1230858,5
1357174,5
140461,5
1543266,5
1750125,5
1861684,5
2001739,5
2014530,5
266580,5
328117,5
331284,5
414954,5
483295,5
637839,5
643447,5
659085,5
744541,5
791139,5
885723,5
1027812,4
1099386,4
1138286,4
1143814,4
1173915,4
1185012,4
1230993,4
1261515,4
1329291,4
1342819,4
1386541,4
1442611,4
1455873,4
1470439,4
1513766,4
1588767,4
1626521,4
1631284,4
1647214,4
1763638,4
1819827,4
1878167,4
190992,4
1940081,4
1946314,4
2009087,4
2064511,4
24136,4
267010,4
288909,4
345382,4
384298,4
434962,4
669970,4
848941,4
872825,4
886397,4
992334,4
1007202,3
1064898,3
1078699,3
1088678,3
110075,3
1138406,3
1144498,3
1147212,3
1154392,3
1201815,3
1246537,3
134366,3
1389673,3
1446794,3
1461327,3
1468447,3
148043,3
1517802,3
1540524,3
1586378,3
1596977,3
1668273,3
1695977,3
1740708,3
1753286,3
1756654,3
1774855,3
1809880,3
1820326,3
1846280,3
1852766,3
1856019,3
1860181,3
1878687,3
1880304,3
1936551,3
1953824,3
198823,3
1999088,3
2027844,3
2028099,3
20448,3
2066972,3
2096715,3
233616,3
263011,3
297336,3
313274,3
356972,3
423283,3
471557,3
538702,3
551928,3
566662,3
591150,3
595511,3
620478,3
711301,3
73832,3
742301,3
744879,3
749964,3
795501,3
810677,3
856573,3
865037,3
901652,3
943772,3
977669,3
984199,3
999011,3
1000708,2
1042152,2
1045234,2
1061778,2
111845,2
1208008,2
1216041,2
1228908,2
122952,2
124408,2
1298361,2
1304658,2
1342832,2
1359667,2
1363381,2
1366676,2
1372177,2
1391505,2
1432249,2
1467932,2
1492370,2
1533712,2
1535130,2
1547652,2
1561938,2
1594971,2
1607208,2
1609200,2
161627,2
1636270,2
168789,2
1707585,2
173593,2
1749640,2
1795127,2
180789,2
1860592,2
1860913,2
1862792,2
186682,2
1994529,2
200828,2
2025656,2
203167,2
2047233,2
2050707,2
205691,2
2057127,2
206661,2
2067907,2
2085655,2
217614,2
231868,2
239673,2
254180,2
256620,2
258535,2
291511,2
386790,2
400873,2
405703,2
407458,2
422666,2
4828,2
494296,2
511161,2
525690,2
528530,2
565351,2
574210,2
595748,2
620990,2
641364,2
653975,2
656653,2
657215,2
662174,2
663450,2
668484,2
682629,2
688673,2
689330,2
737536,2
759256,2
764255,2
767374,2
778784,2
822115,2
864973,2
89618,2
94067,2
973665,2
997940,2
1008236,1
1010543,1
1010817,1
1013683,1
1016471,1
101816,1
1049333,1
1058549,1
1059549,1
1080834,1
1091841,1
1099345,1
1103520,1
1109689,1
1117855,1
111975,1
11311,1
1140789,1
1141064,1
1144228,1
1155879,1
1180630,1
11810,1
1182572,1
1184365,1
119477,1
1196253,1
1196426,1
1201079,1
1221875,1
1230079,1
1234191,1
1253108,1
1260667,1
126182,1
127037,1
1283210,1
1284436,1
1287379,1
1322580,1
1336623,1
1358982,1
1381070,1
1390774,1
1400270,1
1409020,1
1414051,1
142394,1
1428997,1
1438698,1
1448061,1
1452626,1
1456293,1
1461139,1
1464019,1
1477437,1
1480300,1
1487615,1
1509635,1
1513840,1
1554601,1
1603900,1
1614473,1
1614660,1
1633558,1
1656259,1
1660730,1
1679652,1
1685011,1
1687983,1
1688081,1
171132,1
1712731,1
1713869,1
1716506,1
1727579,1
1740829,1
1744199,1
1744503,1
174818,1
1778371,1
1787637,1
180277,1
1806328,1
1809394,1
1817444,1
1823547,1
1826870,1
184333,1
1848529,1
1865549,1
1865730,1
187130,1
1872990,1
1877708,1
1881823,1
1889737,1
189670,1
1906065,1
1906865,1
1938259,1
195087,1
1953117,1
1954188,1
1980626,1
1982133,1
1987241,1
2010383,1
2015749,1
2016150,1
2038667,1
2050303,1
205315,1
2060504,1
2060916,1
2072090,1
2080257,1
2084304,1
215916,1
226280,1
255983,1
261021,1
266867,1
272624,1
274045,1
275317,1
280592,1
308387,1
310080,1
314497,1
333252,1
345707,1
357179,1
376940,1
398618,1
423379,1
423861,1
426427,1
443711,1
467470,1
469296,1
473066,1
490718,1
496679,1
504304,1
521065,1
527693,1
533015,1
544439,1
557868,1
569764,1
590966,1
610522,1
618704,1
639466,1
640904,1
645418,1
649692,1
671599,1
682679,1
697497,1
700779,1
703402,1
707627,1
724433,1
735424,1
753790,1
757419,1
772368,1
777171,1
78960,1
810887,1
81292,1
813316,1
816938,1
845597,1
847619,1
854341,1
857166,1
859038,1
859113,1
861939,1
866007,1
868222,1
883302,1
884921,1
887960,1
897257,1
916428,1
920852,1
921890,1
923529,1
942816,1
944133,1
966656,1
97456,1
976932,1
