sender,count
839736,831
1270017,289
262404,263
1300737,262
1240905,254
713503,254
1904077,253
524698,237
1691078,234
1821603,233
1768640,228
1375108,218
1155277,217
1514382,216
2008863,215
356789,213
965666,212
1086187,211
1539433,211
1726319,211
1711734,210
15466,209
1433827,208
952542,206
1652883,205
419652,205
110790,204
805707,204
81707,204
1813981,203
972519,203
429515,199
1749109,198
1716494,197
270128,197
1362007,195
1582176,195
1588734,194
662986,194
1118027,191
203875,191
2048397,191
748578,191
768546,191
1576656,190
1597320,190
1349992,187
1351786,186
2052127,183
8764,181
256649,180
158009,179
178026,179
484248,178
1048966,177
1336258,177
1985225,177
171206,176
1873607,176
1144933,175
1307831,175
1313620,175
1440047,175
1590818,175
605746,175
1493476,174
195712,174
677461,174
962998,174
984561,174
1513937,173
1736102,173
619203,173
74616,173
1150627,172
1218398,172
116272,170
1112165,169
1651327,169
1683666,169
178059,169
589598,168
618285,168
1110065,167
1036789,166
1434806,166
173627,166
600223,166
785288,165
1416805,164
1579817,164
1725134,164
1993200,164
202253,162
733520,162
1002882,160
439136,160
758110,160
383012,158
796408,158
1223310,157
135373,157
660563,157
816196,156
754017,155
780234,155
1329464,154
504300,153
734279,153
928667,153
1081484,152
1341652,152
838917,152
1031879,151
1192199,151
131599,151
1694105,151
961383,151
1299293,150
2043464,150
579394,150
1028027,149
739028,149
739490,149
1489482,148
1762208,148
583339,148
919500,148
1095420,147
2032437,147
185737,146
1248270,145
1298017,145
613750,145
724670,145
941906,145
1971401,144
458971,144
954958,144
2084370,143
1021931,142
1623641,142
2071898,142
409211,142
939176,142
104177,140
1303315,140
1536334,140
1584322,140
296722,140
94026,140
1280922,139
1693204,139
38221,139
1428086,138
450348,138
478368,138
729972,138
1086519,137
563574,137
685104,137
95161,137
956264,137
98191,137
581794,136
893388,136
923554,136
1377774,135
1399677,135
1819564,135
324342,135
429138,135
611007,135
1022105,134
1376839,134
1770487,134
1903696,134
386177,134
712118,134
1601754,133
1623035,133
1844818,132
2071114,132
1322279,131
139065,131
1602832,131
209259,130
265815,130
680225,130
706989,130
918738,130
1028749,129
1344509,129
561319,129
688908,129
1215897,128
532000,128
689322,128
965731,128
1128869,127
1196189,127
1300247,127
1489396,127
2066762,127
646317,127
1210985,126
1330231,126
1575904,126
816045,126
1027294,125
1549439,125
1778970,125
1203480,124
1383154,124
1564331,124
1809183,124
1957019,124
1993180,124
238673,124
1152728,123
1415686,123
1574245,123
1634256,123
1660198,123
273492,123
328433,123
393696,123
611818,123
796658,123
1004399,122
1192448,122
1199501,122
1949763,122
353226,122
453253,122
49375,122
764970,122
767871,122
1316940,121
166900,121
514438,121
553002,121
827800,121
111229,120
1812811,120
2023929,120
224120,120
422678,120
930531,120
1032283,119
1176471,119
1192446,119
1334236,119
1727607,119
596302,119
1639323,118
427249,118
473848,118
560161,118
749107,118
1416550,117
1425360,117
1461780,117
1539098,117
1744935,117
1967769,117
555364,117
1197,116
297404,116
566139,116
1576012,115
462663,115
657666,115
859626,115
202739,114
469815,114
727998,114
757845,114
1032029,113
1206784,113
1388440,113
1531632,113
1572385,113
1749673,113
1828054,113
1828452,113
994072,113
1091991,112
1100159,112
1350140,112
17688,112
353561,112
1164974,111
1912746,111
1927931,111
1981646,111
235720,111
418150,111
587474,111
1480653,110
1627434,110
1692925,110
257896,110
441197,110
64079,110
1283756,109
1668402,109
175908,109
518508,109
874887,109
1059462,108
1084503,108
174974,108
494243,108
1314882,107
1606352,107
173360,107
1853179,107
796138,107
1722301,106
1923686,106
950532,106
1049446,105
1113108,105
149874,105
398292,105
516710,105
810735,105
824298,105
1032514,104
1203064,104
1807365,104
1970360,104
572516,104
762473,104
1270542,103
1858381,103
294921,103
516961,103
574204,103
671520,103
910939,103
1150798,102
1537207,102
1830742,102
1974110,102
907043,102
973673,102
992263,102
1200871,101
1880893,101
1896855,101
1929446,101
1953330,101
252841,101
74613,101
1253374,100
1310592,100
2049819,100
235977,100
335779,100
805939,100
913258,100
1173017,99
1300405,99
1368389,99
143415,99
755524,99
1283332,98
1297607,98
1639303,98
1794675,98
1208350,97
1547541,97
2081131,97
2082743,97
2087150,97
2088609,97
902702,97
1287957,96
1334111,96
1897707,96
223773,96
379254,96
440632,96
821721,96
919709,96
97597,96
1509112,95
1892706,95
1899097,95
1986103,95
2088420,95
398767,95
633338,95
762846,95
1084959,94
1171434,94
1494763,94
1736972,94
2076509,94
2086001,94
21665,94
281976,94
677351,94
1224245,93
1374970,93
1673938,93
2051549,93
577826,93
901374,93
94406,93
970160,93
1318331,92
1357618,92
1664490,92
261813,92
291785,92
519469,92
718374,92
846638,92
90317,92
997755,92
1171383,91
1447438,91
1534016,91
1562044,91
1821948,91
1934504,91
316875,91
762721,91
872825,91
882743,91
1201653,90
1240976,90
1444475,90
1513840,90
224350,90
306905,90
36486,90
676308,90
72131,90
748592,90
787796,90
868391,90
1499075,89
1561773,89
1845019,89
196389,89
2096426,89
1303632,88
1492009,88
1560027,88
1579655,88
1640572,88
1715394,88
42558,88
568190,88
594168,88
715390,88
765962,88
923585,88
985277,88
1388162,87
1663590,87
1692159,87
1936555,87
980953,87
1021963,86
1024884,86
1324998,86
1436267,86
162850,86
252538,86
703296,86
970490,86
1078353,85
1412224,85
1431376,85
1925280,85
272365,85
304161,85
580137,85
807245,85
866988,85
1346967,84
1356646,84
1480813,84
14835,84
1572923,84
1785930,84
1843430,84
1881213,84
1894006,84
1908858,84
2063117,84
618704,84
66808,84
723223,84
725553,84
746692,84
1540550,83
1545979,83
298495,83
38417,83
444898,83
526376,83
784943,83
1067814,82
1330549,82
1364377,82
143684,82
1717998,82
1805344,82
1997596,82
580785,82
636567,82
685004,82
821874,82
838237,82
1170107,81
1398362,81
167642,81
262139,81
327024,81
445819,81
50426,81
622026,81
1305659,80
1327719,80
1414198,80
1508923,80
1758474,80
1937981,80
2058153,80
541401,80
598965,80
785897,80
800016,80
813636,80
1102435,79
126739,79
1274671,79
1309498,79
1357973,79
1588397,79
1596557,79
1596636,79
1813195,79
1815526,79
1848529,79
1861684,79
410107,79
460714,79
687631,79
810123,79
825722,79
1010763,78
1410699,78
149356,78
1496683,78
1521668,78
15746,78
1610241,78
161753,78
1680940,78
1766662,78
211109,78
51389,78
963249,78
1002250,77
1068817,77
1101472,77
1393253,77
1830169,77
1970153,77
243764,77
265730,77
