sender,count
839736,628
1171434,359
891979,285
2082743,281
256649,262
1913329,260
1118027,251
235977,246
425748,242
2033347,241
202739,231
1880893,226
1197,225
904228,224
1137840,223
2061758,223
775072,219
1849278,214
1258281,210
965731,209
1416805,206
1021169,204
1272617,202
253084,198
1374645,197
1514680,197
1377774,196
50426,195
757845,195
1563054,194
836620,194
739490,193
1770487,190
1601754,189
1703870,186
810123,186
1277912,182
912353,182
1582176,180
882208,180
616088,179
139065,176
244444,176
266162,176
883776,176
75964,175
1881509,174
530908,174
758110,174
1338240,173
966736,173
1091991,172
291118,172
1300247,169
1313620,169
1957019,169
706748,168
277274,166
980276,166
1116329,165
121067,165
1561773,164
1896535,164
59466,164
920903,164
1004399,162
1370098,162
1797386,161
1956087,161
827522,161
1298512,160
1791065,160
1892706,160
1967769,159
1560027,158
209259,155
602296,155
733520,155
878,155
1003128,154
685846,154
262139,153
1417146,152
1683303,152
1574638,151
170550,151
613690,149
155949,148
1710605,148
187536,148
196389,148
25016,148
67762,147
1296179,146
1758474,146
1841819,146
454357,146
1001992,145
1208756,141
1945940,141
2061456,141
1634256,140
335779,140
1985225,139
35393,138
703296,138
785288,138
1388440,137
1660198,137
1785930,137
1067814,136
1279224,136
36486,136
1159180,135
1622393,135
566139,135
856067,135
881249,135
1794675,134
1865229,134
1744789,133
1785249,133
1802142,133
182729,133
304603,133
1017423,132
131599,132
1692925,132
676308,132
955141,132
659239,131
858902,131
1393253,130
2012696,130
825466,130
1196189,129
1272175,129
1772541,129
189807,129
765962,129
997755,129
1297607,128
1431376,128
285969,128
975742,128
1329545,127
2095890,127
514438,127
794134,127
1045021,126
120041,126
298495,126
1925280,125
45124,125
617679,125
38622,124
462663,124
512390,124
600223,124
1340079,123
166900,123
2025323,123
727998,123
1749673,122
717547,122
1399755,121
456718,121
8764,121
1238507,120
1572385,120
1795200,120
1896855,120
768020,120
1142491,119
1681929,119
261813,119
445819,119
985277,119
1509997,118
753372,118
796408,118
1617273,117
1270619,116
291785,116
1633574,115
2028224,115
1198261,114
1203064,114
1778970,114
178059,114
1829837,114
883270,114
1155277,113
1307831,113
1562044,113
1110065,112
1351786,112
1532810,112
1673938,112
2049580,112
874887,112
1576656,111
1735907,111
422678,111
1903696,110
405330,110
64694,110
841206,110
1114109,109
1730048,109
20133,109
2066762,109
273492,109
540014,109
582578,109
59901,109
923554,109
1588734,108
1817483,108
2096426,108
30224,108
100025,107
1515007,107
1899097,107
2045590,107
2050618,107
2083613,107
405378,107
460714,107
1208350,106
1493476,106
175908,106
432089,106
47304,106
734279,106
776834,106
1161889,105
1970360,105
647535,105
660563,105
921586,105
1164974,104
126101,104
2087150,104
324342,104
398292,104
2027689,103
357245,103
469815,103
748592,103
1059462,102
1394838,102
1724134,102
893388,102
1010003,101
1039753,101
1848231,101
2018662,101
801953,101
1972602,100
257896,100
507179,100
753931,100
762846,100
1326471,99
1547541,99
2085568,99
970547,99
1201653,98
1707232,98
483264,98
875863,98
1076477,97
1725134,97
568190,97
805707,97
945534,97
1224245,96
1280922,96
1905752,96
356789,96
612457,96
629483,96
64304,96
902702,96
1215897,95
1514382,95
729972,95
737575,95
750693,95
968830,95
1100159,94
111229,94
1203480,94
1586215,94
50359,94
694152,94
1075494,93
1150798,93
1156938,93
1849867,93
195712,93
709987,93
1673197,92
688908,92
1130496,91
581794,91
611678,91
810735,91
1191716,90
1807223,90
775288,90
992045,90
1002250,89
1231046,89
1362007,89
1490672,89
533798,89
662986,89
1010841,88
106773,88
1314882,88
1350083,88
1403788,88
1527441,88
2032437,88
2061446,88
2070430,88
321247,88
328433,88
525323,88
590484,88
1715394,87
464830,87
708201,87
807245,87
83986,87
873104,87
951941,87
1341652,86
1424087,86
15466,86
1740965,86
1809183,86
1821603,86
503736,86
708080,86
841314,86
1316940,85
1579359,85
1679104,85
1713237,85
198966,85
1182208,84
122704,84
1432187,84
1508886,84
1537207,84
1627434,84
1759251,84
239810,84
682565,84
759648,84
1388162,83
1427875,83
1596636,83
1768640,83
216474,83
1086187,82
1125378,82
1259811,82
1283756,82
