sender,count
839736,2211
111118,365
1356570,347
322237,326
2007364,324
1642591,307
223305,280
560023,247
675346,239
1895027,237
1250778,223
1958435,215
1940331,214
149853,211
968489,206
1060039,205
1848459,205
168011,203
1768688,201
102963,198
1610310,196
911823,196
1149129,195
1915367,194
221107,194
1383898,187
874887,187
1664957,185
1899097,183
1858014,182
7509,182
861128,181
869366,181
634880,179
813636,178
248838,177
182809,175
1436500,174
352827,172
273315,169
800724,169
1588833,168
1815411,167
1859126,167
1555391,165
485227,165
1872654,164
1707741,162
1083322,161
74613,161
1033825,160
1217359,160
1571183,160
921779,160
170570,159
410107,158
825466,158
759792,155
1116329,154
990711,153
1190780,152
692899,151
1238953,150
396329,150
1198534,149
1896535,149
821526,149
828737,149
1175402,148
1213942,147
87647,147
962347,147
1780934,146
808354,146
1273281,143
1559001,143
1601276,143
405773,143
559418,142
896787,142
1536579,141
1813111,141
688908,140
460529,139
902530,139
1345871,138
185956,138
74113,138
1058071,137
1340914,137
361623,136
937459,136
985063,136
1050809,135
1151513,134
1230809,134
1409556,134
1152015,133
1882328,133
1985807,133
307107,133
1919486,132
829943,132
1111313,131
1164114,131
170456,131
195725,131
379254,131
1250941,130
2023808,130
1449824,129
1916502,129
2070394,129
969340,129
1153044,128
1683303,128
510486,128
748592,128
1043632,127
1275178,127
2022453,127
1073933,126
1076477,126
1140475,126
1538199,126
2034776,126
60140,126
1541863,125
304588,125
564763,125
970547,125
1626029,124
18989,124
1730626,123
1896855,123
195015,123
620184,123
773078,123
1727,122
1736001,122
1813438,122
1977815,121
547838,120
566139,120
717179,120
1688395,119
240876,119
449362,119
1615853,118
445493,118
1208888,117
1873126,117
664579,117
1009183,116
307995,116
935851,116
1101361,115
131905,115
1700246,115
36486,115
871111,115
910112,115
456790,114
551840,114
1467015,113
1533281,113
713536,113
912353,113
2026293,112
595512,112
657292,112
1039958,111
1092832,111
1388162,111
1581087,111
1350010,110
1543533,110
325607,110
374448,110
912572,110
1300247,109
1322595,109
1529852,109
15466,109
1576656,109
1818636,109
1913015,109
1098358,108
1334857,108
1348596,108
1702690,108
1728432,108
1913329,108
1916317,108
1955415,108
810123,108
1115437,107
1229798,107
1419334,107
2068254,107
255291,107
289616,107
105834,106
171580,106
1815486,106
208111,106
1900699,105
744017,105
1678214,104
2082204,104
2082743,104
474742,104
1268119,103
1406931,103
1843430,103
2085735,103
257896,103
617592,102
714380,102
97824,102
992045,102
1029098,101
1179385,101
122344,101
1346967,101
1754996,101
498990,101
116446,100
1346982,100
1614499,100
1750809,100
392025,100
1495702,99
1806858,99
514417,99
56079,99
1222078,98
777486,98
786928,98
108717,97
1191147,97
1800541,97
344558,97
432089,97
484248,97
870731,97
149493,96
1855131,96
379679,96
