sender,count
839736,841
903723,294
1411980,283
2001998,262
1022772,246
549795,242
848722,238
1273281,237
1796799,234
2091938,230
713536,229
646245,220
982692,217
18989,212
2017255,209
1950033,198
1247737,193
1406300,193
1693724,193
1895009,192
602138,192
744017,192
1050809,185
353958,182
1208846,179
1869353,179
482603,179
856067,179
248838,175
1338832,173
1810761,172
1025627,171
1780934,171
975598,170
170456,169
620184,169
1597320,168
1034802,167
2034776,167
1588833,166
1810596,166
143415,165
199976,165
1149129,164
1091843,162
1953077,162
944383,162
1152015,161
564647,158
1643467,157
7509,156
240876,150
1741732,149
560023,149
1060545,148
1560498,148
1723050,148
424710,148
1566396,147
1588308,147
417142,147
1281551,146
1915615,146
786928,146
1336607,144
286210,144
1353161,143
1287583,142
631684,142
803659,142
827497,142
322237,141
495857,140
1441614,138
1944047,138
554286,138
1400659,137
315683,137
1346982,136
1815411,135
1250941,134
1488263,134
583339,134
1096872,133
1935961,133
1749456,131
221107,131
1048364,130
1340914,130
1578380,130
1223245,129
1792869,129
636823,129
816120,129
1128580,128
862836,127
530908,126
1129933,124
1574091,124
361623,124
60140,124
457124,123
549850,123
1204869,122
1664230,122
1913015,122
1985523,122
1964024,121
688908,121
1382309,120
1647208,120
1949874,120
495118,120
559418,120
661368,120
1896855,119
841206,119
1014468,118
1495702,118
1495912,118
708080,117
918738,117
1175402,116
133085,116
1552355,116
759792,116
781978,116
821526,116
111118,115
2056876,115
910832,115
1143856,114
1615853,113
590805,113
1046898,112
1038241,110
122704,110
1388162,110
1416805,110
1033825,108
1116893,108
995009,108
1653563,107
449362,107
583927,107
1333235,106
1364488,106
1569172,106
216468,106
1060039,105
1467311,105
330233,105
552487,105
833313,105
1058071,104
1406931,103
482636,103
1630045,102
1031147,101
212247,100
512272,100
739490,100
1083322,99
1449007,99
208111,99
681305,99
2022453,98
784566,98
1469505,97
1692925,97
1744341,97
74113,97
829943,97
1685710,96
782299,96
1119806,95
1971852,95
2025345,95
786543,95
539865,94
667435,94
828045,94
1188663,93
1225597,93
1615218,93
48730,93
1048966,92
1873126,92
6534,92
800724,92
1203764,91
2093864,90
756638,90
1003392,89
1348596,89
1421396,89
1841510,89
468864,89
875863,89
921779,89
968489,89
972532,89
1009183,88
1125646,88
410107,88
651100,88
669199,88
1664117,87
1982027,87
644080,87
795257,87
1571736,86
321688,86
446534,86
798994,86
2023167,85
254060,85
1198534,84
128533,84
1767476,84
485227,84
1101472,83
1169559,83
1270542,83
1537207,83
1643702,83
360857,83
1166122,82
1490462,82
149853,82
1634397,82
2013533,82
67294,82
707450,82
1307549,81
1915367,81
1967677,81
21979,81
427170,81
668872,81
6936,81
909448,81
1490672,80
1529852,80
1722376,80
48336,80
1102428,79
1626469,79
1789765,79
664290,79
992045,79
1043977,78
1085001,78
1688395,78
382408,78
133205,77
664979,77
896787,77
1003429,76
1642591,76
429404,76
630239,76
1165756,75
1386224,75
1626029,75
587445,75
937459,75
1023477,74
1191716,74
1197,74
1568224,74
1620771,74
1810521,74
1952914,74
307107,74
38492,74
858748,74
1223310,73
1986321,73
525272,73
692899,73
810466,73
1230569,72
1309055,72
1683303,72
1686979,72
187483,72
464204,72
792368,72
1356570,71
1646453,71
1727821,71
1741587,71
566357,71
1488035,70
